timestamp,temp,hum,air,device,description,brightness,air_temp,sur_temp
2024-07-01 18:00:00,23.77,64.76,33.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 18:10:00,23.74,63.87,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 18:10:00,23.74,63.87,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 18:10:00,23.6,65.3,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 18:20:00,23.63,63.65,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 18:20:00,23.63,63.65,35.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 18:20:00,23.54,64.97,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 18:30:00,23.61,64.0,35.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 18:30:00,23.39,65.51,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 18:30:00,23.61,64.0,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 18:40:00,23.42,64.27,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 18:40:00,23.42,64.27,35.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 18:40:00,23.34,65.04,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 18:50:00,23.29,64.57,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 18:50:00,23.29,64.12,36.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 18:50:00,23.29,64.12,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 19:00:00,30.0,74.0,0.0,AMK,Partly sunny.,0.0,0.0,0.0
2024-07-01 19:00:00,23.73,63.4,37.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 19:00:00,23.73,63.4,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 19:00:00,23.44,64.84,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 19:10:00,24.28,62.44,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 19:10:00,24.28,62.44,36.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 19:10:00,23.7,64.87,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 19:20:00,24.55,63.4,35.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 19:20:00,23.95,64.9,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 19:20:00,24.55,63.4,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 19:30:00,24.29,66.0,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 19:30:00,24.67,64.33,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 19:30:00,24.67,64.33,35.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 19:40:00,24.79,65.21,32.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 19:40:00,24.38,66.44,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 19:40:00,24.79,65.21,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 19:50:00,24.46,66.88,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 19:50:00,24.83,66.3,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 19:50:00,24.83,66.3,35.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 20:00:00,24.9,65.26,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 20:00:00,24.9,65.26,34.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 20:00:00,24.59,66.58,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 20:00:00,29.0,74.0,0.0,AMK,Passing clouds.,0.0,0.0,0.0
2024-07-01 20:10:00,24.97,66.78,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 20:10:00,24.64,67.18,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 20:10:00,24.97,66.78,34.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 20:20:00,25.0,67.66,34.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 20:20:00,24.7,67.79,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 20:20:00,25.0,67.66,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 20:30:00,24.77,68.74,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 20:30:00,25.07,67.44,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 20:30:00,25.07,67.44,34.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 20:40:00,24.82,69.16,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 20:40:00,25.1,68.7,37.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 20:40:00,25.1,68.7,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 20:50:00,25.21,68.75,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 20:50:00,24.87,69.57,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 20:50:00,25.21,68.75,34.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 21:00:00,24.94,69.93,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 21:00:00,28.0,74.0,0.0,AMK,Passing clouds.,0.0,0.0,0.0
2024-07-01 21:00:00,25.23,69.09,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 21:00:00,25.23,69.09,35.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 21:10:00,25.24,69.21,35.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 21:10:00,24.98,70.24,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 21:10:00,25.24,69.21,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 21:20:00,25.28,69.9,36.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 21:20:00,25.01,70.55,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 21:20:00,25.28,69.9,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 21:30:00,25.08,70.99,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 21:30:00,25.35,70.41,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 21:30:00,25.35,70.41,36.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 21:40:00,25.37,70.91,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 21:40:00,25.09,71.24,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 21:40:00,25.37,70.91,36.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 21:50:00,25.4,71.35,37.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 21:50:00,25.4,71.35,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 21:50:00,25.1,71.49,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 22:00:00,25.44,71.34,37.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 22:00:00,25.18,71.99,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 22:00:00,25.44,71.34,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 22:00:00,28.0,74.0,0.0,AMK,Passing clouds.,0.0,0.0,0.0
2024-07-01 22:10:00,25.46,71.78,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 22:10:00,25.46,71.78,37.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 22:10:00,25.2,72.29,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 22:20:00,25.21,72.59,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 22:20:00,25.46,71.81,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 22:20:00,25.46,71.81,38.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 22:30:00,25.52,72.37,39.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 22:30:00,25.29,73.02,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 22:30:00,25.52,72.37,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 22:40:00,25.52,73.1,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 22:40:00,25.28,73.34,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 22:40:00,25.52,73.1,37.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 22:50:00,25.54,73.51,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 22:50:00,25.28,73.66,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 22:50:00,25.54,73.51,38.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 23:00:00,28.0,74.0,0.0,AMK,Passing clouds.,0.0,0.0,0.0
2024-07-01 23:00:00,25.6,73.71,38.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 23:00:00,25.6,73.71,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 23:00:00,25.34,73.9,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 23:10:00,25.61,73.83,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 23:10:00,25.34,74.19,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 23:10:00,25.61,73.83,39.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 23:20:00,25.35,74.49,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 23:20:00,25.64,73.48,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 23:20:00,25.64,73.48,39.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 23:30:00,25.64,73.51,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 23:30:00,25.42,74.56,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 23:30:00,25.64,73.51,40.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 23:40:00,25.42,74.68,42.0,T2G3,0,0.0,0.0,0.0
2024-07-01 23:40:00,25.69,74.37,39.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 23:40:00,25.69,74.37,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 23:50:00,25.72,74.41,39.0,T2G2_main,0,0.0,0.0,0.0
2024-07-01 23:50:00,25.72,74.41,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-01 23:50:00,25.42,74.81,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 00:00:00,25.46,75.41,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 00:00:00,25.72,74.93,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 00:00:00,28.0,79.0,0.0,AMK,Passing clouds.,0.0,0.0,0.0
2024-07-02 00:00:00,25.72,74.93,40.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 00:10:00,25.71,74.79,41.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 00:10:00,25.71,74.79,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 00:10:00,25.49,75.48,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 00:20:00,25.76,75.37,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 00:20:00,25.76,75.37,38.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 00:20:00,25.52,75.56,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 00:30:00,25.52,76.23,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 00:30:00,25.75,75.61,40.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 00:30:00,25.75,75.61,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 00:40:00,25.54,76.32,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 00:40:00,25.81,75.52,41.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 00:40:00,25.81,75.52,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 00:50:00,25.82,75.89,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 00:50:00,25.82,75.89,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 00:50:00,25.55,76.42,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 01:00:00,28.0,84.0,0.0,AMK,Passing clouds.,0.0,0.0,0.0
2024-07-02 01:00:00,25.79,76.42,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 01:00:00,25.79,76.42,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 01:00:00,25.59,76.88,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 01:10:00,25.85,76.7,43.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 01:10:00,25.85,76.7,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 01:10:00,25.6,77.24,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 01:20:00,25.86,76.95,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 01:20:00,25.86,76.95,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 01:20:00,25.61,77.61,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 01:30:00,25.62,77.98,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 01:30:00,25.88,77.73,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 01:30:00,25.88,77.73,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 01:40:00,25.88,77.85,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 01:40:00,25.64,78.31,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 01:40:00,25.88,77.85,41.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 01:50:00,25.65,78.64,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 01:50:00,25.91,78.22,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 01:50:00,25.91,78.22,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 02:00:00,25.68,78.85,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 02:00:00,25.89,78.39,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 02:00:00,25.89,78.39,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 02:00:00,28.0,84.0,0.0,AMK,Passing clouds.,0.0,0.0,0.0
2024-07-02 02:10:00,25.69,79.0,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 02:10:00,25.95,78.79,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 02:10:00,25.95,78.79,43.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 02:20:00,25.96,78.82,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 02:20:00,25.7,79.15,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 02:20:00,25.96,78.82,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 02:30:00,25.97,78.92,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 02:30:00,25.7,79.19,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 02:30:00,25.97,78.92,0.0,T2G2_imputed,0,0.0,0.0,0.0
