timestamp,temp,hum,air
2024-07-10 10:20:00,29.09,58.67,40.0
2024-07-10 10:30:00,30.8,59.04,39.0
2024-07-10 10:40:00,29.09,59.38,40.0
2024-07-10 10:50:00,27.38,59.73,41.0
2024-07-10 11:00:00,32.85,59.87,40.0
2024-07-10 11:10:00,30.46,60.43,40.5
2024-07-10 11:20:00,28.06,60.99,41.0
2024-07-10 11:30:00,29.09,60.29,38.0
2024-07-10 11:40:00,28.24,59.94,38.0
2024-07-10 11:50:00,27.38,59.58,38.0
2024-07-10 12:00:00,29.77,59.38,37.0
2024-07-10 12:10:00,29.26,59.82,36.5
2024-07-10 12:20:00,28.74,60.27,36.0
2024-07-10 12:30:00,31.14,60.13,35.0
2024-07-10 12:40:00,32.34,59.78,35.0
2024-07-10 12:50:00,33.54,59.44,35.0
2024-07-10 13:00:00,29.43,60.32,34.0
2024-07-10 13:10:00,31.66,60.5,34.0
2024-07-10 13:20:00,33.88,60.67,34.0
2024-07-10 13:30:00,27.38,59.64,33.0
2024-07-10 13:40:00,29.94,59.4,32.5
2024-07-10 13:50:00,32.51,59.17,32.0
2024-07-10 14:00:00,32.51,59.48,32.0
2024-07-10 14:10:00,30.28,59.69,32.5
2024-07-10 14:20:00,28.06,59.9,33.0
2024-07-10 14:30:00,32.17,59.58,33.0
2024-07-10 14:40:00,29.94,59.3,33.5
2024-07-10 14:50:00,27.72,59.01,34.0
2024-07-10 15:00:00,29.43,58.82,32.0
2024-07-10 15:10:00,28.74,59.02,30.0
2024-07-10 15:20:00,28.06,59.21,28.0
2024-07-10 15:30:00,30.11,58.44,32.0
2024-07-10 15:40:00,29.6,58.51,31.5
2024-07-10 15:50:00,29.09,58.58,31.0
2024-07-10 16:00:00,30.8,58.85,26.0
2024-07-10 16:10:00,32.17,59.16,29.0
2024-07-10 16:20:00,33.54,59.46,32.0
2024-07-10 16:30:00,28.4,59.59,31.0
2024-07-10 16:40:00,29.43,59.7,31.5
2024-07-10 16:50:00,30.46,59.8,32.0
2024-07-10 17:00:00,29.43,59.23,31.0
2024-07-10 17:10:00,31.66,59.44,31.0
2024-07-10 17:20:00,33.88,59.66,31.0
2024-07-10 17:30:00,30.8,60.01,32.0
2024-07-10 17:40:00,31.66,60.0,32.0
2024-07-10 17:50:00,32.51,60.0,32.0
2024-07-10 18:00:00,31.48,60.15,31.0
2024-07-10 18:10:00,31.65,60.68,31.5
2024-07-10 18:20:00,31.82,61.21,32.0
2024-07-10 18:30:00,32.17,60.07,32.0
2024-07-10 18:40:00,32.34,60.54,32.0
2024-07-10 18:50:00,32.51,61.0,32.0
2024-07-10 19:00:00,30.8,60.57,33.0
2024-07-10 19:10:00,31.31,61.23,33.0
2024-07-10 19:20:00,31.82,61.89,33.0
2024-07-10 19:30:00,32.51,62.99,33.0
2024-07-10 19:40:00,31.66,63.53,33.0
2024-07-10 19:50:00,30.8,64.07,33.0
2024-07-10 20:00:00,32.51,64.65,32.0
2024-07-10 20:10:00,30.8,64.96,32.5
2024-07-10 20:20:00,29.09,65.27,33.0
2024-07-10 20:30:00,29.09,66.22,33.0
2024-07-10 20:40:00,30.63,66.54,33.0
2024-07-10 20:50:00,32.17,66.87,33.0
2024-07-10 21:00:00,30.11,67.4,33.0
2024-07-10 21:10:00,30.96,67.88,33.0
2024-07-10 21:20:00,31.82,68.36,33.0
2024-07-10 21:30:00,31.82,68.61,33.0
2024-07-10 21:40:00,32.0,68.97,33.0
2024-07-10 21:50:00,32.17,69.33,33.0
2024-07-10 22:00:00,27.38,69.68,33.0
2024-07-10 22:10:00,27.55,69.92,33.0
2024-07-10 22:20:00,27.72,70.15,33.0
2024-07-10 22:30:00,32.85,70.69,34.0
2024-07-10 22:40:00,30.8,70.97,34.0
2024-07-10 22:50:00,28.74,71.25,34.0
2024-07-10 23:00:00,28.4,71.88,34.0
2024-07-10 23:10:00,27.89,71.94,34.0
2024-07-10 23:20:00,27.38,72.0,34.0
2024-07-10 23:30:00,33.19,72.38,34.0
2024-07-10 23:40:00,33.53,72.41,34.5
2024-07-10 23:50:00,33.88,72.45,35.0
2024-07-11 00:00:00,32.51,72.83,34.0
2024-07-11 00:10:00,31.48,72.91,34.0
2024-07-11 00:20:00,30.46,72.99,34.0
2024-07-11 00:30:00,30.46,73.19,34.0
2024-07-11 00:40:00,30.63,73.46,34.5
2024-07-11 00:50:00,30.8,73.73,35.0
2024-07-11 01:00:00,29.77,73.95,34.0
2024-07-11 01:10:00,31.48,74.19,34.5
2024-07-11 01:20:00,33.19,74.43,35.0
2024-07-11 01:30:00,32.51,74.72,34.0
2024-07-11 01:40:00,31.14,74.99,34.5
2024-07-11 01:50:00,29.77,75.26,35.0
2024-07-11 02:00:00,31.82,75.97,34.0
2024-07-11 02:10:00,30.62,76.06,35.0
2024-07-11 02:20:00,29.43,76.14,36.0
2024-07-11 02:30:00,29.09,76.58,34.0
2024-07-11 02:40:00,30.28,76.62,33.5
2024-07-11 02:50:00,31.48,76.65,33.0
2024-07-11 03:00:00,31.48,76.95,33.0
2024-07-11 03:10:00,31.99,77.1,33.5
2024-07-11 03:20:00,32.51,77.26,34.0
2024-07-11 03:30:00,32.16,77.41,34.5
2024-07-11 03:40:00,31.82,77.56,35.0
2024-07-11 03:50:00,31.82,77.78,36.0
2024-07-11 04:00:00,30.11,77.82,35.5
2024-07-11 04:10:00,28.4,77.86,35.0
2024-07-11 04:20:00,33.19,77.86,34.0
2024-07-11 04:30:00,32.85,77.92,34.0
2024-07-11 04:40:00,32.51,77.99,34.0
2024-07-11 04:50:00,33.19,77.74,35.0
2024-07-11 05:00:00,33.02,78.02,35.0
2024-07-11 05:10:00,32.85,78.29,35.0
2024-07-11 05:20:00,33.19,78.7,33.0
2024-07-11 05:30:00,33.02,78.8,33.0
2024-07-11 05:40:00,32.85,78.9,33.0
2024-07-11 05:50:00,33.88,78.96,33.0
2024-07-11 06:00:00,33.03,79.13,32.5
2024-07-11 06:10:00,32.17,79.31,32.0
2024-07-11 06:20:00,30.11,79.46,31.0
2024-07-11 06:30:00,29.08,77.98,32.0
2024-07-11 06:40:00,28.06,76.5,33.0
2024-07-11 06:50:00,27.72,73.92,32.0
2024-07-11 07:00:00,30.12,72.82,34.0
2024-07-11 07:10:00,32.51,71.72,36.0
2024-07-11 07:20:00,30.8,69.71,36.0
2024-07-11 07:30:00,31.83,68.98,37.0
2024-07-11 07:40:00,32.85,68.25,38.0
2024-07-11 07:50:00,32.17,66.12,36.0
2024-07-11 08:00:00,29.94,65.08,36.5
2024-07-11 08:10:00,27.72,64.03,37.0
2024-07-11 08:20:00,30.8,62.39,35.0
2024-07-11 08:30:00,29.09,61.95,35.5
2024-07-11 08:40:00,27.38,61.51,36.0
2024-07-11 08:50:00,28.74,60.85,35.0
2024-07-11 09:00:00,29.08,60.7,35.5
2024-07-11 09:10:00,29.43,60.56,36.0
2024-07-11 09:20:00,33.88,60.0,35.0
2024-07-11 09:30:00,31.83,59.73,35.0
2024-07-11 09:40:00,29.77,59.46,35.0
2024-07-11 09:50:00,32.17,59.17,36.0
2024-07-11 10:00:00,33.03,59.29,35.5
2024-07-11 10:10:00,33.88,59.41,35.0
2024-07-11 10:20:00,28.06,59.29,34.0
2024-07-11 10:30:00,28.58,59.11,34.5
2024-07-11 10:40:00,29.09,58.94,35.0
2024-07-11 10:50:00,31.82,59.39,32.0
2024-07-11 11:00:00,31.65,59.44,32.5
2024-07-11 11:10:00,31.48,59.48,33.0
2024-07-11 11:20:00,32.85,58.85,33.0
2024-07-11 11:30:00,32.16,58.84,33.0
2024-07-11 11:40:00,31.48,58.84,33.0
2024-07-11 11:50:00,28.4,58.87,33.0
2024-07-11 12:00:00,30.8,58.96,33.0
2024-07-11 12:10:00,33.19,59.04,33.0
2024-07-11 12:20:00,29.77,58.66,33.0
2024-07-11 12:30:00,29.08,58.46,33.0
2024-07-11 12:40:00,28.4,58.25,33.0
2024-07-11 12:50:00,30.8,58.24,31.0
2024-07-11 13:00:00,30.28,57.84,30.5
2024-07-11 13:10:00,29.77,57.43,30.0
2024-07-11 13:20:00,32.85,57.57,32.0
2024-07-11 13:30:00,31.14,58.16,32.5
2024-07-11 13:40:00,29.43,58.74,33.0
2024-07-11 13:50:00,33.88,59.47,32.0
2024-07-11 14:00:00,32.0,59.03,32.5
2024-07-11 14:10:00,30.11,58.59,33.0
2024-07-11 14:20:00,31.14,58.57,33.0
2024-07-11 14:30:00,30.46,58.89,32.0
2024-07-11 14:40:00,29.77,59.21,31.0
2024-07-11 14:50:00,32.85,59.02,31.0
2024-07-11 15:00:00,30.12,59.31,31.0
2024-07-11 15:10:00,27.38,59.6,31.0
2024-07-11 15:20:00,31.82,59.86,31.0
2024-07-11 15:30:00,30.96,59.34,31.0
2024-07-11 15:40:00,30.11,58.81,31.0
2024-07-11 15:50:00,32.17,58.55,31.0
2024-07-11 16:00:00,31.48,58.97,31.0
2024-07-11 16:10:00,30.8,59.4,31.0
2024-07-11 16:20:00,33.19,58.94,33.0
2024-07-11 16:30:00,31.65,59.24,32.5
2024-07-11 16:40:00,30.11,59.55,32.0
2024-07-11 16:50:00,27.38,59.4,32.0
2024-07-11 17:00:00,28.06,59.86,32.0
2024-07-11 17:10:00,28.74,60.33,32.0
2024-07-11 17:20:00,32.17,60.62,32.0
2024-07-11 17:30:00,31.48,60.38,32.0
2024-07-11 17:40:00,30.8,60.13,32.0
2024-07-11 17:50:00,33.88,60.16,32.0
2024-07-11 18:00:00,31.48,60.32,32.0
2024-07-11 18:10:00,29.09,60.48,32.0
2024-07-11 18:20:00,33.54,60.38,31.0
2024-07-11 18:30:00,32.34,60.72,31.5
2024-07-11 18:40:00,31.14,61.07,32.0
2024-07-11 18:50:00,27.72,61.02,32.0
2024-07-11 19:00:00,29.09,61.12,32.0
2024-07-11 19:10:00,30.46,61.23,32.0
2024-07-11 19:20:00,31.14,62.29,32.0
2024-07-11 19:30:00,29.6,62.73,32.5
2024-07-11 19:40:00,28.06,63.17,33.0
2024-07-11 19:50:00,33.19,63.79,31.0
2024-07-11 20:00:00,32.34,63.92,31.5
2024-07-11 20:10:00,31.48,64.04,32.0
2024-07-11 20:20:00,28.74,64.04,32.0
2024-07-11 20:30:00,30.62,64.22,32.0
2024-07-11 20:40:00,32.51,64.4,32.0
2024-07-11 20:50:00,31.14,65.19,32.0
2024-07-11 21:00:00,31.48,65.6,31.5
2024-07-11 21:10:00,31.82,66.02,31.0
2024-07-11 21:20:00,29.09,66.83,32.0
2024-07-11 21:30:00,31.32,67.4,32.0
2024-07-11 21:40:00,33.54,67.96,32.0
2024-07-11 21:50:00,32.85,68.62,27.0
2024-07-11 22:00:00,30.46,69.03,30.0
2024-07-11 22:10:00,28.06,69.43,33.0
2024-07-11 22:20:00,33.19,70.11,33.0
2024-07-11 22:30:00,31.65,70.5,32.0
2024-07-11 22:40:00,30.11,70.9,31.0
2024-07-11 22:50:00,31.48,71.51,31.0
2024-07-11 23:00:00,32.34,71.85,31.5
2024-07-11 23:10:00,33.19,72.19,32.0
2024-07-11 23:20:00,28.74,72.63,32.0
2024-07-11 23:30:00,28.57,72.74,31.5
2024-07-11 23:40:00,28.4,72.84,31.0
2024-07-11 23:50:00,32.51,73.46,32.0
2024-07-12 00:00:00,31.48,73.66,32.0
2024-07-12 00:10:00,30.46,73.87,32.0
2024-07-12 00:20:00,29.77,74.87,32.0
2024-07-12 00:30:00,31.31,74.6,32.0
2024-07-12 00:40:00,32.85,74.32,32.0
2024-07-12 00:50:00,28.06,74.76,33.0
2024-07-12 01:00:00,28.92,75.19,33.0
2024-07-12 01:10:00,29.77,75.63,33.0
2024-07-12 01:20:00,29.09,75.16,32.0
2024-07-12 01:30:00,28.74,75.44,31.5
2024-07-12 01:40:00,28.4,75.72,31.0
2024-07-12 01:50:00,27.38,75.99,33.0
2024-07-12 02:00:00,30.46,76.1,32.5
2024-07-12 02:10:00,33.54,76.22,32.0
2024-07-12 02:20:00,32.85,76.42,32.0
2024-07-12 02:30:00,32.0,76.6,32.0
2024-07-12 02:40:00,31.14,76.78,32.0
2024-07-12 02:50:00,29.77,77.0,33.0
2024-07-12 03:00:00,29.77,77.03,32.5
2024-07-12 03:10:00,29.77,77.05,32.0
2024-07-12 03:20:00,33.19,76.97,32.0
2024-07-12 03:30:00,33.36,77.06,32.5
2024-07-12 03:40:00,33.54,77.15,33.0
2024-07-12 03:50:00,30.8,77.25,33.0
2024-07-12 04:00:00,30.63,77.25,33.0
2024-07-12 04:10:00,30.46,77.25,33.0
2024-07-12 04:20:00,30.8,77.54,33.0
2024-07-12 04:30:00,29.09,77.66,33.0
2024-07-12 04:40:00,27.38,77.78,33.0
2024-07-12 04:50:00,32.85,77.75,34.0
2024-07-12 05:00:00,30.28,77.83,33.5
2024-07-12 05:10:00,27.72,77.91,33.0
2024-07-12 05:20:00,31.82,78.1,34.0
2024-07-12 05:30:00,31.14,78.31,33.5
2024-07-12 05:40:00,30.46,78.52,33.0
2024-07-12 05:50:00,31.82,78.8,33.0
2024-07-12 06:00:00,32.68,78.82,33.0
2024-07-12 06:10:00,33.54,78.85,33.0
2024-07-12 06:20:00,30.8,78.93,33.0
2024-07-12 06:30:00,31.48,77.16,33.0
2024-07-12 06:40:00,32.17,75.38,33.0
2024-07-12 06:50:00,28.4,73.4,35.0
2024-07-12 07:00:00,29.43,72.59,35.5
2024-07-12 07:10:00,30.46,71.78,36.0
2024-07-12 07:20:00,30.11,70.15,35.0
2024-07-12 07:30:00,30.62,69.34,35.5
2024-07-12 07:40:00,31.14,68.53,36.0
2024-07-12 07:50:00,31.48,66.56,37.0
2024-07-12 08:00:00,29.6,65.58,36.5
2024-07-12 08:10:00,27.72,64.59,36.0
2024-07-12 08:20:00,32.17,62.94,36.0
2024-07-12 08:30:00,32.17,62.42,36.5
2024-07-12 08:40:00,32.17,61.9,37.0
2024-07-12 08:50:00,31.82,61.22,36.0
2024-07-12 09:00:00,30.46,60.97,36.0
2024-07-12 09:10:00,29.09,60.73,36.0
2024-07-12 09:20:00,30.46,60.53,35.0
2024-07-12 09:30:00,29.78,60.33,35.0
2024-07-12 09:40:00,29.09,60.13,35.0
2024-07-12 09:50:00,33.19,60.0,35.0
2024-07-12 10:00:00,33.36,59.8,35.5
2024-07-12 10:10:00,33.54,59.6,36.0
2024-07-12 10:20:00,27.72,59.26,36.0
2024-07-12 10:30:00,28.92,59.24,36.5
2024-07-12 10:40:00,30.11,59.22,37.0
2024-07-12 10:50:00,28.4,59.09,35.0
2024-07-12 11:00:00,29.43,59.13,35.0
2024-07-12 11:10:00,30.46,59.17,35.0
2024-07-12 11:20:00,32.51,58.76,36.0
2024-07-12 11:30:00,31.48,58.68,36.0
2024-07-12 11:40:00,30.46,58.61,36.0
2024-07-12 11:50:00,30.46,60.38,36.0
2024-07-12 12:00:00,30.28,60.32,36.0
2024-07-12 12:10:00,30.11,60.25,36.0
2024-07-12 12:20:00,32.17,60.62,32.0
2024-07-12 12:30:00,30.28,60.36,33.5
2024-07-12 12:40:00,28.4,60.09,35.0
2024-07-12 12:50:00,27.72,60.38,34.0
2024-07-12 13:00:00,29.43,60.72,34.5
2024-07-12 13:10:00,31.14,61.06,35.0
2024-07-12 13:20:00,32.85,61.17,36.0
