id,clientID,topic,message,timestamp
831,t1g2:110,t1g2,24.78;81.03;48,2024-07-13 00:10:38
832,t1g2:110,t1g2,24.81;81.83;47,2024-07-13 00:25:38
833,t1g2:110,t1g2,24.85;82.57;46,2024-07-13 00:40:38
834,t1g2:110,t1g2,24.86;82.57;46,2024-07-13 00:55:38
835,t1g2:110,t1g2,24.92;83.11;47,2024-07-13 01:10:38
836,t1g2:110,t1g2,24.94;83.63;46,2024-07-13 01:25:37
837,t1g2:110,t1g2,24.96;83.93;47,2024-07-13 01:40:37
838,t1g2:110,t1g2,24.97;84.53;46,2024-07-13 01:55:37
839,t1g2:110,t1g2,25.00;84.65;42,2024-07-13 02:10:37
840,t1g2:110,t1g2,25.05;84.53;46,2024-07-13 02:25:37
841,t1g2:110,t1g2,25.06;84.59;46,2024-07-13 02:40:37
842,t1g2:110,t1g2,25.09;84.30;46,2024-07-13 02:55:37
843,t1g2:110,t1g2,25.13;84.37;46,2024-07-13 03:10:37
844,t1g2:110,t1g2,25.14;84.59;45,2024-07-13 03:25:37
845,t1g2:110,t1g2,25.13;85.12;45,2024-07-13 03:40:37
846,t1g2:110,t1g2,25.20;84.71;46,2024-07-13 03:55:37
847,t1g2:110,t1g2,25.20;85.18;46,2024-07-13 04:10:37
848,t1g2:110,t1g2,25.19;84.97;46,2024-07-13 04:25:36
849,t1g2:110,t1g2,25.24;85.22;46,2024-07-13 04:40:36
850,t1g2:110,t1g2,25.23;85.73;46,2024-07-13 04:55:36
851,t1g2:110,t1g2,25.23;85.36;46,2024-07-13 05:10:36
852,t1g2:110,t1g2,25.27;85.66;46,2024-07-13 05:25:36
853,t1g2:110,t1g2,25.26;86.05;45,2024-07-13 05:40:36
854,t1g2:110,t1g2,25.29;86.14;46,2024-07-13 05:55:36
855,t1g2:110,t1g2,25.34;85.94;45,2024-07-13 06:10:36
856,t1g2:110,t1g2,25.33;86.23;46,2024-07-13 06:25:36
857,t1g2:110,t1g2,25.34;86.02;46,2024-07-13 06:40:35
858,t1g2:110,t1g2,25.36;86.45;45,2024-07-13 06:55:35
859,t1g2:110,t1g2,25.36;86.33;45,2024-07-13 07:10:35
860,t1g2:110,t1g2,25.38;86.39;46,2024-07-13 07:25:35
861,t1g2:110,t1g2,25.37;86.36;46,2024-07-13 07:40:35
862,t1g2:110,t1g2,25.42;86.51;46,2024-07-13 07:55:35
863,t1g2:110,t1g2,25.45;86.71;46,2024-07-13 08:10:35
864,t1g2:110,t1g2,25.48;87.02;46,2024-07-13 08:25:35
865,t1g2:110,t1g2,25.50;87.04;47,2024-07-13 08:40:35
866,t1g2:110,t1g2,25.58;87.48;46,2024-07-13 08:55:35
867,t1g2:110,t1g2,25.58;87.13;43,2024-07-13 09:10:34
868,t1g2:110,t1g2,25.71;86.74;42,2024-07-13 09:25:34
869,t1g2:110,t1g2,25.82;86.68;40,2024-07-13 09:40:34
870,t1g2:110,t1g2,25.91;86.13;39,2024-07-13 09:55:34
871,t1g2:110,t1g2,26.08;85.79;39,2024-07-13 10:10:34
872,t1g2:110,t1g2,26.20;85.18;37,2024-07-13 10:25:34
873,t1g2:110,t1g2,26.27;84.94;39,2024-07-13 10:40:34
874,t1g2:110,t1g2,26.40;84.65;37,2024-07-13 10:55:34
875,t1g2:110,t1g2,26.50;84.64;36,2024-07-13 11:10:34
876,t1g2:110,t1g2,26.57;83.87;37,2024-07-13 11:25:33
877,t1g2:110,t1g2,26.64;83.58;38,2024-07-13 11:40:34
878,t1g2:110,t1g2,26.73;82.84;39,2024-07-13 11:55:33
879,t1g2:110,t1g2,26.78;82.94;38,2024-07-13 12:10:33
880,t1g2:110,t1g2,26.85;82.62;37,2024-07-13 12:25:33
881,t1g2:110,t1g2,26.92;81.91;36,2024-07-13 12:40:33
882,t1g2:110,t1g2,27.04;81.43;36,2024-07-13 12:55:33
883,t1g2:110,t1g2,27.21;80.66;35,2024-07-13 13:10:33
884,t1g2:110,t1g2,27.33;80.17;37,2024-07-13 13:25:33
885,t1g2:110,t1g2,27.48;79.70;37,2024-07-13 13:40:33
886,t1g2:110,t1g2,27.48;79.36;37,2024-07-13 13:55:33
887,t1g2:110,t1g2,27.57;79.18;37,2024-07-13 14:10:33
888,t1g2:110,t1g2,27.60;78.82;37,2024-07-13 14:25:33
889,t1g2:110,t1g2,27.70;78.36;37,2024-07-13 14:40:32
890,t1g2:110,t1g2,27.73;78.41;38,2024-07-13 14:55:33
891,t1g2:110,t1g2,27.71;78.58;37,2024-07-13 15:10:33
892,t1g2:110,t1g2,27.86;77.93;38,2024-07-13 15:25:32
893,t1g2:110,t1g2,27.96;77.78;38,2024-07-13 15:40:32
894,t1g2:110,t1g2,28.00;77.79;37,2024-07-13 15:55:32
895,t1g2:110,t1g2,28.08;77.82;37,2024-07-13 16:10:32
896,t1g2:110,t1g2,28.21;77.24;38,2024-07-13 16:25:32
897,t1g2:110,t1g2,28.19;77.06;38,2024-07-13 16:40:32
898,t1g2:110,t1g2,28.32;76.30;37,2024-07-13 16:55:32
899,t1g2:110,t1g2,28.42;75.88;37,2024-07-13 17:10:32
900,t1g2:110,t1g2,28.42;75.74;37,2024-07-13 17:25:32
901,t1g2:110,t1g2,28.42;75.62;38,2024-07-13 17:40:32
902,t1g2:110,t1g2,28.46;75.42;38,2024-07-13 17:55:31
903,t1g2:110,t1g2,28.45;75.73;38,2024-07-13 18:10:31
904,t1g2:110,t1g2,28.32;76.41;38,2024-07-13 18:25:31
905,t1g2:110,t1g2,28.25;76.87;37,2024-07-13 18:40:31
906,t1g2:110,t1g2,28.22;77.29;37,2024-07-13 18:55:31
907,t1g2:110,t1g2,28.15;77.70;36,2024-07-13 19:10:31
908,t1g2:110,t1g2,28.17;77.96;36,2024-07-13 19:25:31
909,t1g2:110,t1g2,28.00;78.07;38,2024-07-13 19:40:30
910,t1g2:110,t1g2,27.94;78.52;38,2024-07-13 19:55:30
911,t1g2:110,t1g2,27.87;78.48;38,2024-07-13 20:10:30
912,t1g2:110,t1g2,27.81;78.59;38,2024-07-13 20:25:30
913,t1g2:110,t1g2,27.79;78.74;39,2024-07-13 20:40:30
914,t1g2:110,t1g2,27.74;78.84;39,2024-07-13 20:55:30
915,t1g2:110,t1g2,27.74;79.01;39,2024-07-13 21:10:30
916,t1g2:110,t1g2,27.69;79.17;39,2024-07-13 21:25:30
917,t1g2:110,t1g2,27.66;79.04;40,2024-07-13 21:40:30
918,t1g2:110,t1g2,27.63;78.97;44,2024-07-13 21:55:30
919,t1g2:110,t1g2,27.54;79.08;41,2024-07-13 22:10:30
920,t1g2:110,t1g2,27.57;78.95;41,2024-07-13 22:25:29
921,t1g2:110,t1g2,27.56;79.25;42,2024-07-13 22:40:29
922,t1g2:110,t1g2,27.52;79.26;41,2024-07-13 22:55:29
923,t1g2:110,t1g2,27.53;79.23;42,2024-07-13 23:10:29
924,t1g2:110,t1g2,27.50;79.39;41,2024-07-13 23:25:29
925,t1g2:110,t1g2,27.49;79.68;41,2024-07-13 23:40:29
926,t1g2:110,t1g2,27.46;79.63;40,2024-07-13 23:55:29
927,t1g2:110,t1g2,27.43;80.09;41,2024-07-14 00:10:29
928,t1g2:110,t1g2,27.42;79.93;40,2024-07-14 00:25:29
929,t1g2:110,t1g2,27.45;79.88;41,2024-07-14 00:40:29
930,t1g2:110,t1g2,27.42;80.07;40,2024-07-14 00:55:28
931,t1g2:110,t1g2,27.39;80.06;41,2024-07-14 01:10:28
932,t1g2:110,t1g2,27.40;80.44;40,2024-07-14 01:25:28
933,t1g2:110,t1g2,27.36;80.94;39,2024-07-14 01:40:28
934,t1g2:110,t1g2,27.36;80.95;39,2024-07-14 01:55:28
935,t1g2:110,t1g2,27.35;81.35;38,2024-07-14 02:10:28
936,t1g2:110,t1g2,27.36;81.12;39,2024-07-14 02:25:28
937,t1g2:110,t1g2,27.36;81.09;39,2024-07-14 02:40:28
938,t1g2:110,t1g2,27.36;81.14;39,2024-07-14 02:55:27
939,t1g2:110,t1g2,27.29;81.37;39,2024-07-14 03:10:27
940,t1g2:110,t1g2,27.29;81.48;39,2024-07-14 03:25:27
941,t1g2:110,t1g2,27.32;81.35;40,2024-07-14 03:40:27
942,t1g2:110,t1g2,27.26;81.63;39,2024-07-14 03:55:27
943,t1g2:110,t1g2,27.29;81.65;39,2024-07-14 04:10:27
944,t1g2:110,t1g2,27.22;81.80;39,2024-07-14 04:25:27
945,t1g2:110,t1g2,27.24;82.11;39,2024-07-14 04:40:27
946,t1g2:110,t1g2,27.26;82.53;38,2024-07-14 04:55:27
947,t1g2:110,t1g2,27.28;82.61;37,2024-07-14 05:10:26
948,t1g2:110,t1g2,27.28;82.69;38,2024-07-14 05:25:26
949,t1g2:110,t1g2,27.22;82.95;37,2024-07-14 05:40:26
950,t1g2:110,t1g2,27.25;82.58;38,2024-07-14 05:55:26
951,t1g2:110,t1g2,27.24;82.30;39,2024-07-14 06:10:26
952,t1g2:110,t1g2,27.25;82.48;39,2024-07-14 06:25:26
953,t1g2:110,t1g2,27.21;82.75;39,2024-07-14 06:40:25
954,t1g2:110,t1g2,27.21;82.56;39,2024-07-14 06:55:25
955,t1g2:110,t1g2,27.22;82.84;38,2024-07-14 07:10:25
956,t1g2:110,t1g2,27.19;83.16;39,2024-07-14 07:25:25
957,t1g2:110,t1g2,27.19;83.27;39,2024-07-14 07:40:25
958,t1g2:110,t1g2,27.26;83.11;39,2024-07-14 07:55:25
959,t1g2:110,t1g2,27.28;82.91;38,2024-07-14 08:10:25
960,t1g2:110,t1g2,27.26;82.65;37,2024-07-14 08:25:25
961,t1g2:110,t1g2,27.29;82.84;36,2024-07-14 08:40:25
962,t1g2:110,t1g2,27.35;82.97;36,2024-07-14 08:55:25
963,t1g2:110,t1g2,27.40;83.83;36,2024-07-14 09:10:25
964,t1g2:110,t1g2,27.46;83.45;36,2024-07-14 09:25:25
965,t1g2:110,t1g2,27.52;83.19;42,2024-07-14 09:40:25
966,t1g2:110,t1g2,27.59;82.69;42,2024-07-14 09:55:24
967,t1g2:110,t1g2,27.59;82.16;42,2024-07-14 10:10:24
968,t1g2:110,t1g2,27.66;82.31;41,2024-07-14 10:25:24
969,t1g2:110,t1g2,27.64;81.96;41,2024-07-14 10:40:24
970,t1g2:110,t1g2,27.71;81.74;40,2024-07-14 10:55:24
971,t1g2:110,t1g2,27.81;81.13;40,2024-07-14 11:10:24
972,t1g2:110,t1g2,27.91;80.72;41,2024-07-14 11:25:24
973,t1g2:110,t1g2,27.98;80.73;40,2024-07-14 11:40:24
974,t1g2:110,t1g2,27.98;80.57;37,2024-07-14 11:55:24
975,t1g2:110,t1g2,28.04;80.21;40,2024-07-14 12:10:24
976,t1g2:110,t1g2,28.15;79.66;40,2024-07-14 12:25:24
977,t1g2:110,t1g2,28.22;78.77;40,2024-07-14 12:40:24
978,t1g2:110,t1g2,28.29;77.92;41,2024-07-14 12:55:24
979,t1g2:110,t1g2,28.46;76.80;40,2024-07-14 13:10:24
980,t1g2:110,t1g2,28.34;76.54;39,2024-07-14 13:25:24
981,t1g2:110,t1g2,28.32;76.17;41,2024-07-14 13:40:24
982,t1g2:110,t1g2,28.34;75.88;41,2024-07-14 13:55:24
983,t1g2:110,t1g2,28.41;75.20;41,2024-07-14 14:10:24
984,t1g2:110,t1g2,28.45;74.98;41,2024-07-14 14:25:24
985,t1g2:110,t1g2,28.52;74.61;41,2024-07-14 14:40:24
986,t1g2:110,t1g2,28.46;74.52;41,2024-07-14 14:55:24
987,t1g2:110,t1g2,28.49;74.21;42,2024-07-14 15:10:24
988,t1g2:110,t1g2,28.48;74.13;42,2024-07-14 15:25:24
989,t1g2:110,t1g2,28.42;74.39;43,2024-07-14 15:40:24
990,t1g2:110,t1g2,28.54;74.57;42,2024-07-14 15:55:24
991,t1g2:110,t1g2,28.58;74.55;41,2024-07-14 16:10:24
992,t1g2:110,t1g2,28.59;74.57;42,2024-07-14 16:25:24
993,t1g2:110,t1g2,28.67;74.40;41,2024-07-14 16:40:24
994,t1g2:110,t1g2,28.77;74.32;42,2024-07-14 16:55:24
995,t1g2:110,t1g2,28.79;74.66;42,2024-07-14 17:10:24
996,t1g2:110,t1g2,28.73;75.48;42,2024-07-14 17:25:24
997,t1g2:110,t1g2,28.67;76.17;40,2024-07-14 17:40:24
998,t1g2:110,t1g2,28.65;76.12;42,2024-07-14 17:55:24
999,t1g2:110,t1g2,28.60;76.31;41,2024-07-14 18:10:24
1000,t1g2:110,t1g2,28.54;76.49;42,2024-07-14 18:25:24
1001,t1g2:110,t1g2,28.46;76.63;41,2024-07-14 18:40:24
1002,t1g2:110,t1g2,28.48;76.46;41,2024-07-14 18:55:24
1003,t1g2:110,t1g2,28.45;76.28;41,2024-07-14 19:10:24
1004,t1g2:110,t1g2,28.39;75.97;42,2024-07-14 19:25:24
1005,t1g2:110,t1g2,28.35;75.73;42,2024-07-14 19:40:24
1006,t1g2:110,t1g2,28.31;75.65;42,2024-07-14 19:55:24
1007,t1g2:110,t1g2,28.29;75.68;41,2024-07-14 20:10:23
1008,t1g2:110,t1g2,28.22;75.83;43,2024-07-14 20:25:24
1009,t1g2:110,t1g2,28.22;76.03;41,2024-07-14 20:40:23
1010,t1g2:110,t1g2,28.22;76.28;40,2024-07-14 20:55:23
1011,t1g2:110,t1g2,28.18;76.48;41,2024-07-14 21:10:23
1012,t1g2:110,t1g2,28.17;76.72;41,2024-07-14 21:25:23
1013,t1g2:110,t1g2,28.12;76.80;40,2024-07-14 21:40:23
1014,t1g2:110,t1g2,28.05;77.18;40,2024-07-14 21:55:23
1015,t1g2:110,t1g2,28.08;77.20;41,2024-07-14 22:10:23
1016,t1g2:110,t1g2,28.07;77.59;41,2024-07-14 22:25:23
1017,t1g2:110,t1g2,28.07;77.89;41,2024-07-14 22:40:23
1018,t1g2:110,t1g2,28.03;78.05;41,2024-07-14 22:55:23
1019,t1g2:110,t1g2,28.00;78.69;47,2024-07-14 23:10:23
1020,t1g2:110,t1g2,28.00;78.77;41,2024-07-14 23:25:23
1021,t1g2:110,t1g2,27.98;78.84;41,2024-07-14 23:40:23
1022,t1g2:110,t1g2,27.97;79.02;40,2024-07-14 23:55:22
1023,t1g2:110,t1g2,27.97;79.17;41,2024-07-15 00:10:22
1024,t1g2:110,t1g2,27.93;79.45;41,2024-07-15 00:25:22
1025,t1g2:110,t1g2,27.91;79.41;42,2024-07-15 00:40:22
1026,t1g2:110,t1g2,27.90;79.51;41,2024-07-15 00:55:22
1027,t1g2:110,t1g2,27.88;79.52;42,2024-07-15 01:10:22
1028,t1g2:110,t1g2,27.90;79.62;41,2024-07-15 01:25:22
1029,t1g2:110,t1g2,27.88;79.58;41,2024-07-15 01:40:22
1030,t1g2:110,t1g2,27.86;79.80;41,2024-07-15 01:55:22
1031,t1g2:110,t1g2,27.86;79.74;42,2024-07-15 02:10:22
1032,t1g2:110,t1g2,27.84;79.59;41,2024-07-15 02:25:22
1033,t1g2:110,t1g2,27.83;79.56;40,2024-07-15 02:40:22
1034,t1g2:110,t1g2,27.83;79.40;41,2024-07-15 02:55:22
1035,t1g2:110,t1g2,27.80;79.18;40,2024-07-15 03:10:22
1036,t1g2:110,t1g2,27.73;79.19;40,2024-07-15 03:25:22
1037,t1g2:110,t1g2,27.79;78.84;40,2024-07-15 03:40:22
1038,t1g2:110,t1g2,27.81;78.70;40,2024-07-15 03:55:22
1039,t1g2:110,t1g2,27.79;78.67;40,2024-07-15 04:10:22
1040,t1g2:110,t1g2,27.76;78.78;40,2024-07-15 04:25:22
1041,t1g2:110,t1g2,27.81;78.82;40,2024-07-15 04:40:22
1042,t1g2:110,t1g2,27.79;78.87;38,2024-07-15 04:55:22
1043,t1g2:110,t1g2,27.76;79.06;40,2024-07-15 05:10:22
1044,t1g2:110,t1g2,27.83;79.24;39,2024-07-15 05:25:21
1045,t1g2:110,t1g2,27.83;79.39;39,2024-07-15 05:40:21
1046,t1g2:110,t1g2,27.76;79.54;44,2024-07-15 05:55:21
1047,t1g2:110,t1g2,27.79;79.86;39,2024-07-15 06:10:21
1048,t1g2:110,t1g2,27.79;79.93;39,2024-07-15 06:25:21
1049,t1g2:110,t1g2,27.86;78.03;40,2024-07-15 06:40:21
1050,t1g2:110,t1g2,27.31;76.68;44,2024-07-15 06:55:21
1051,t1g2:110,t1g2,26.97;74.58;46,2024-07-15 07:10:21
1052,t1g2:110,t1g2,26.40;73.00;47,2024-07-15 07:25:22
1053,t1g2:110,t1g2,25.85;70.97;48,2024-07-15 07:40:21
1054,t1g2:110,t1g2,25.50;68.89;48,2024-07-15 07:55:21
1055,t1g2:110,t1g2,25.17;67.18;48,2024-07-15 08:10:21
1056,t1g2:110,t1g2,24.89;66.44;47,2024-07-15 08:25:21
1057,t1g2:110,t1g2,24.72;65.54;47,2024-07-15 08:40:21
1058,t1g2:110,t1g2,24.55;65.31;46,2024-07-15 08:55:21
1059,t1g2:110,t1g2,24.72;64.64;45,2024-07-15 09:10:21
1060,t1g2:110,t1g2,24.52;64.94;44,2024-07-15 09:25:21
1061,t1g2:110,t1g2,24.44;64.93;44,2024-07-15 09:40:21
1062,t1g2:110,t1g2,24.35;64.95;44,2024-07-15 09:55:20
1063,t1g2:110,t1g2,24.34;65.17;43,2024-07-15 10:10:20
1064,t1g2:110,t1g2,24.38;65.13;44,2024-07-15 10:25:20
1065,t1g2:110,t1g2,24.50;65.24;43,2024-07-15 10:40:21
1066,t1g2:110,t1g2,24.51;65.64;43,2024-07-15 10:55:20
1067,t1g2:110,t1g2,25.07;64.41;43,2024-07-15 11:10:20
1068,t1g2:110,t1g2,25.29;64.70;43,2024-07-15 11:25:20
1069,t1g2:110,t1g2,25.54;66.18;43,2024-07-15 11:40:19
1070,t1g2:110,t1g2,25.62;66.77;43,2024-07-15 11:55:19
1071,t1g2:110,t1g2,25.79;66.73;42,2024-07-15 12:10:19
1072,t1g2:110,t1g2,25.98;66.11;42,2024-07-15 12:25:19
1073,t1g2:110,t1g2,25.84;67.32;42,2024-07-15 12:40:19
1074,t1g2:110,t1g2,25.89;66.85;42,2024-07-15 12:55:19
1075,t1g2:110,t1g2,25.99;66.49;42,2024-07-15 13:10:19
1076,t1g2:110,t1g2,25.96;66.84;41,2024-07-15 13:25:19
1077,t1g2:110,t1g2,26.10;65.71;41,2024-07-15 13:40:18
1078,t1g2:110,t1g2,26.22;66.65;43,2024-07-15 13:55:18
1079,t1g2:110,t1g2,26.33;66.39;45,2024-07-15 14:10:18
1080,t1g2:110,t1g2,26.67;66.30;42,2024-07-15 14:25:18
1081,t1g2:110,t1g2,26.88;66.27;42,2024-07-15 14:40:18
1082,t1g2:110,t1g2,26.83;66.47;42,2024-07-15 14:55:18
1083,t1g2:110,t1g2,26.90;66.37;41,2024-07-15 15:10:18
1084,t1g2:110,t1g2,26.90;66.56;41,2024-07-15 15:25:18
1085,t1g2:110,t1g2,27.01;66.14;40,2024-07-15 15:40:18
1086,t1g2:110,t1g2,27.16;65.67;41,2024-07-15 15:55:18
1087,t1g2:110,t1g2,27.16;65.67;41,2024-07-15 16:10:17
1088,t1g2:110,t1g2,27.24;65.27;42,2024-07-15 16:25:17
1089,t1g2:110,t1g2,27.21;65.03;41,2024-07-15 16:40:17
1090,t1g2:110,t1g2,27.06;65.09;41,2024-07-15 16:55:17
1091,t1g2:110,t1g2,26.95;65.03;41,2024-07-15 17:10:17
1092,t1g2:110,t1g2,27.04;64.71;40,2024-07-15 17:25:17
1093,t1g2:110,t1g2,26.94;65.01;39,2024-07-15 17:40:17
1094,t1g2:110,t1g2,26.95;64.82;39,2024-07-15 17:55:17
1095,t1g2:110,t1g2,26.78;65.33;38,2024-07-15 18:10:17
1096,t1g2:110,t1g2,26.75;65.21;38,2024-07-15 18:25:17
1097,t1g2:110,t1g2,26.60;65.43;38,2024-07-15 18:40:17
1098,t1g2:110,t1g2,26.61;64.85;38,2024-07-15 18:55:17
1099,t1g2:110,t1g2,26.20;66.42;39,2024-07-15 19:10:17
1100,t1g2:110,t1g2,26.50;66.85;39,2024-07-15 19:25:16
1101,t1g2:110,t1g2,26.73;67.53;37,2024-07-15 19:40:16
1102,t1g2:110,t1g2,26.84;68.36;36,2024-07-15 19:55:16
1103,t1g2:110,t1g2,26.90;68.99;36,2024-07-15 20:10:16
1104,t1g2:110,t1g2,26.95;71.01;35,2024-07-15 20:25:16
1105,t1g2:110,t1g2,26.99;71.93;35,2024-07-15 20:40:16
1106,t1g2:110,t1g2,27.04;72.89;36,2024-07-15 20:55:16
1107,t1g2:110,t1g2,27.05;72.98;34,2024-07-15 21:10:16
1108,t1g2:110,t1g2,27.13;73.85;34,2024-07-15 21:25:16
1109,t1g2:110,t1g2,27.16;74.19;34,2024-07-15 21:40:16
1110,t1g2:110,t1g2,27.19;74.55;34,2024-07-15 21:55:16
1111,t1g2:110,t1g2,27.25;74.70;34,2024-07-15 22:10:16
1112,t1g2:110,t1g2,27.31;75.40;34,2024-07-15 22:25:16
1113,t1g2:110,t1g2,27.31;75.22;35,2024-07-15 22:40:16
1114,t1g2:110,t1g2,27.31;75.13;35,2024-07-15 22:55:16
1115,t1g2:110,t1g2,27.33;75.62;34,2024-07-15 23:10:15
1116,t1g2:110,t1g2,27.35;76.30;35,2024-07-15 23:25:15
1117,t1g2:110,t1g2,27.39;76.08;35,2024-07-15 23:40:15
1118,t1g2:110,t1g2,27.40;76.25;35,2024-07-15 23:55:15
1119,t1g2:110,t1g2,27.40;76.39;36,2024-07-16 00:10:15
1120,t1g2:110,t1g2,27.39;76.51;36,2024-07-16 00:25:15
1121,t1g2:110,t1g2,27.39;76.57;36,2024-07-16 00:40:15
1122,t1g2:110,t1g2,27.42;76.62;36,2024-07-16 00:55:14
1123,t1g2:110,t1g2,27.45;76.60;37,2024-07-16 01:10:14
1124,t1g2:110,t1g2,27.46;76.95;36,2024-07-16 01:25:14
1125,t1g2:110,t1g2,27.50;77.33;36,2024-07-16 01:40:14
1126,t1g2:110,t1g2,27.49;77.72;36,2024-07-16 01:55:14
1127,t1g2:110,t1g2,27.50;77.97;36,2024-07-16 02:10:14
1128,t1g2:110,t1g2,27.49;77.69;36,2024-07-16 02:25:14
1129,t1g2:110,t1g2,27.50;77.68;36,2024-07-16 02:40:14
1130,t1g2:110,t1g2,27.50;77.79;36,2024-07-16 02:55:14
1131,t1g2:110,t1g2,27.50;77.92;37,2024-07-16 03:10:14
1132,t1g2:110,t1g2,27.54;77.83;37,2024-07-16 03:25:13
1133,t1g2:110,t1g2,27.53;77.95;37,2024-07-16 03:40:13
1134,t1g2:110,t1g2,27.50;78.14;36,2024-07-16 03:55:13
1135,t1g2:110,t1g2,27.54;78.15;36,2024-07-16 04:10:13
1136,t1g2:110,t1g2,27.56;78.30;37,2024-07-16 04:25:13
1137,t1g2:110,t1g2,27.59;78.23;37,2024-07-16 04:40:13
1138,t1g2:110,t1g2,27.56;78.63;36,2024-07-16 04:55:13
1139,t1g2:110,t1g2,27.59;78.86;36,2024-07-16 05:10:13
1140,t1g2:110,t1g2,27.57;79.02;36,2024-07-16 05:25:13
1141,t1g2:110,t1g2,27.53;79.21;36,2024-07-16 05:40:13
1142,t1g2:110,t1g2,27.56;79.13;36,2024-07-16 05:55:13
1143,t1g2:110,t1g2,27.57;79.41;36,2024-07-16 06:10:12
1144,t1g2:110,t1g2,27.57;79.63;40,2024-07-16 06:25:12
1145,t1g2:110,t1g2,27.96;74.65;37,2024-07-16 06:40:12
1146,t1g2:110,t1g2,27.59;72.33;41,2024-07-16 06:55:12
1147,t1g2:110,t1g2,27.29;71.13;42,2024-07-16 07:10:12
1148,t1g2:110,t1g2,26.99;70.38;43,2024-07-16 07:25:12
1149,t1g2:110,t1g2,26.56;70.05;44,2024-07-16 07:40:12
1150,t1g2:110,t1g2,26.37;68.23;45,2024-07-16 07:55:11
1151,t1g2:110,t1g2,26.05;66.69;45,2024-07-16 08:10:11
1152,t1g2:110,t1g2,25.87;64.80;45,2024-07-16 08:25:11
1153,t1g2:110,t1g2,25.60;63.93;45,2024-07-16 08:40:11
1154,t1g2:110,t1g2,25.34;63.43;45,2024-07-16 08:55:10
1155,t1g2:110,t1g2,25.26;63.15;44,2024-07-16 09:10:10
1156,t1g2:110,t1g2,25.13;62.98;44,2024-07-16 09:25:10
1157,t1g2:110,t1g2,24.97;62.89;44,2024-07-16 09:40:10
1158,t1g2:110,t1g2,25.19;63.25;44,2024-07-16 09:55:10
1159,t1g2:110,t1g2,25.24;64.61;43,2024-07-16 10:10:10
1160,t1g2:110,t1g2,25.31;64.63;44,2024-07-16 10:25:10
1161,t1g2:110,t1g2,25.10;64.69;44,2024-07-16 10:40:10
1162,t1g2:110,t1g2,25.30;65.22;44,2024-07-16 10:55:09
1163,t1g2:110,t1g2,25.13;64.40;43,2024-07-16 11:10:09
1164,t1g2:110,t1g2,25.33;64.54;43,2024-07-16 11:25:09
1165,t1g2:110,t1g2,25.23;65.80;44,2024-07-16 11:40:09
1166,t1g2:110,t1g2,25.37;65.20;44,2024-07-16 11:55:09
1167,t1g2:110,t1g2,25.38;66.32;43,2024-07-16 12:10:09
1168,t1g2:110,t1g2,25.45;66.12;43,2024-07-16 12:25:09
1169,t1g2:110,t1g2,25.41;65.07;43,2024-07-16 12:40:09
1170,t1g2:110,t1g2,25.30;64.35;42,2024-07-16 12:55:09
1171,t1g2:110,t1g2,25.26;63.58;43,2024-07-16 13:10:09
1172,t1g2:110,t1g2,25.33;64.60;43,2024-07-16 13:25:09
1173,t1g2:110,t1g2,25.38;64.65;43,2024-07-16 13:40:08
1174,t1g2:110,t1g2,25.71;65.83;43,2024-07-16 13:55:09
1175,t1g2:110,t1g2,25.84;66.10;43,2024-07-16 14:10:09
1176,t1g2:110,t1g2,25.98;65.39;44,2024-07-16 14:25:09
1177,t1g2:110,t1g2,25.96;66.25;42,2024-07-16 14:40:08
1178,t1g2:110,t1g2,26.09;65.92;43,2024-07-16 14:55:08
1179,t1g2:110,t1g2,26.06;66.20;44,2024-07-16 15:10:08
1180,t1g2:110,t1g2,26.15;66.01;44,2024-07-16 15:25:08
1181,t1g2:110,t1g2,26.08;65.94;44,2024-07-16 15:40:08
1182,t1g2:110,t1g2,26.15;66.09;44,2024-07-16 15:55:08
1183,t1g2:110,t1g2,26.22;65.68;43,2024-07-16 16:10:08
1184,t1g2:110,t1g2,26.35;65.79;43,2024-07-16 16:25:08
1185,t1g2:110,t1g2,26.48;66.04;43,2024-07-16 16:40:08
1186,t1g2:110,t1g2,26.46;66.70;42,2024-07-16 16:55:08
1187,t1g2:110,t1g2,26.39;66.66;42,2024-07-16 17:10:08
1188,t1g2:110,t1g2,26.32;66.46;41,2024-07-16 17:25:08
1189,t1g2:110,t1g2,26.39;65.79;42,2024-07-16 17:40:07
1190,t1g2:110,t1g2,26.39;65.89;42,2024-07-16 17:55:08
1191,t1g2:110,t1g2,26.32;66.29;42,2024-07-16 18:10:07
1192,t1g2:110,t1g2,26.22;66.05;42,2024-07-16 18:25:07
1193,t1g2:110,t1g2,26.15;65.79;43,2024-07-16 18:40:07
1194,t1g2:110,t1g2,25.99;66.15;43,2024-07-16 18:55:07
1195,t1g2:110,t1g2,25.61;67.66;43,2024-07-16 19:10:07
1196,t1g2:110,t1g2,25.87;69.08;41,2024-07-16 19:25:07
1197,t1g2:110,t1g2,26.09;70.08;40,2024-07-16 19:40:07
1198,t1g2:110,t1g2,26.20;71.28;39,2024-07-16 19:55:07
1199,t1g2:110,t1g2,26.26;71.47;39,2024-07-16 20:10:07
1200,t1g2:110,t1g2,26.35;71.72;38,2024-07-16 20:25:07
1201,t1g2:110,t1g2,24.68;66.31;45,2024-07-18 16:57:08
1202,t1g2:110,t1g2,24.62;66.48;42,2024-07-18 17:12:07
