id,clientID,topic,message,timestamp,Room_Temperature,Humidity,Air_Quality
574,t2g3:105,t2g3,25.94;81.58;42,2024-07-05 06:24:47,25.94,81.58,42
575,t2g3:105,t2g3,25.73;77.72;42,2024-07-05 06:39:48,25.73,77.72,42
576,t2g3:105,t2g3,25.28;75.60;42,2024-07-05 06:54:48,25.28,75.60,42
577,t2g3:105,t2g3,24.90;73.72;42,2024-07-05 07:09:49,24.90,73.72,42
578,t2g3:105,t2g3,24.62;72.21;42,2024-07-05 07:24:50,24.62,72.21,42
579,t2g3:105,t2g3,24.35;70.65;42,2024-07-05 07:39:50,24.35,70.65,42
580,t2g3:105,t2g3,24.08;68.25;42,2024-07-05 07:54:51,24.08,68.25,42
581,t2g3:105,t2g3,23.75;66.59;42,2024-07-05 08:09:52,23.75,66.59,42
582,t2g3:105,t2g3,23.54;64.96;42,2024-07-05 08:24:52,23.54,64.96,42
583,t2g3:105,t2g3,23.30;64.09;42,2024-07-05 08:39:53,23.30,64.09,42
584,t2g3:105,t2g3,23.16;63.48;42,2024-07-05 08:54:54,23.16,63.48,42
585,t2g3:105,t2g3,23.07;63.18;42,2024-07-05 09:09:55,23.07,63.18,42
586,t2g3:105,t2g3,22.95;62.98;42,2024-07-05 09:24:56,22.95,62.98,42
587,t2g3:105,t2g3,22.95;64.23;42,2024-07-05 09:39:56,22.95,64.23,42
588,t2g3:105,t2g3,22.89;65.50;42,2024-07-05 09:54:57,22.89,65.50,42
589,t2g3:105,t2g3,22.82;67.87;42,2024-07-05 10:09:58,22.82,67.87,42
590,t2g3:105,t2g3,22.65;66.79;42,2024-07-05 10:24:59,22.65,66.79,42
591,t2g3:105,t2g3,22.50;65.72;42,2024-07-05 10:40:00,22.50,65.72,42
592,t2g3:105,t2g3,22.43;64.36;42,2024-07-05 10:55:01,22.43,64.36,42
593,t2g3:105,t2g3,22.31;63.61;42,2024-07-05 11:10:01,22.31,63.61,42
594,t2g3:105,t2g3,22.33;64.78;42,2024-07-05 11:25:02,22.33,64.78,42
595,t2g3:105,t2g3,22.31;64.43;42,2024-07-05 11:40:03,22.31,64.43,42
596,t2g3:105,t2g3,22.37;65.44;42,2024-07-05 11:55:04,22.37,65.44,42
597,t2g3:105,t2g3,22.54;65.03;42,2024-07-05 12:10:05,22.54,65.03,42
598,t2g3:105,t2g3,22.65;64.67;42,2024-07-05 12:25:05,22.65,64.67,42
599,t2g3:105,t2g3,22.85;65.12;42,2024-07-05 12:40:06,22.85,65.12,42
600,t2g3:105,t2g3,22.89;65.47;42,2024-07-05 12:55:07,22.89,65.47,42
601,t2g3:105,t2g3,22.99;65.71;42,2024-07-05 13:10:08,22.99,65.71,42
602,t2g3:105,t2g3,23.10;66.18;42,2024-07-05 13:25:08,23.10,66.18,42
603,t2g3:105,t2g3,23.22;65.82;42,2024-07-05 13:40:09,23.22,65.82,42
604,t2g3:105,t2g3,23.30;65.58;42,2024-07-05 13:55:10,23.30,65.58,42
605,t2g3:105,t2g3,23.37;64.79;42,2024-07-05 14:10:11,23.37,64.79,42
606,t2g3:105,t2g3,23.41;64.27;42,2024-07-05 14:25:12,23.41,64.27,42
607,t2g3:105,t2g3,23.56;65.53;42,2024-07-05 14:40:12,23.56,65.53,42
608,t2g3:105,t2g3,23.74;64.36;42,2024-07-05 14:55:13,23.74,64.36,42
609,t2g3:105,t2g3,23.94;64.77;42,2024-07-05 15:10:14,23.94,64.77,42
610,t2g3:105,t2g3,24.08;65.78;42,2024-07-05 15:25:14,24.08,65.78,42
611,t2g3:105,t2g3,24.22;65.58;42,2024-07-05 15:40:15,24.22,65.58,42
612,t2g3:105,t2g3,24.33;64.30;42,2024-07-05 15:55:16,24.33,64.30,42
613,t2g3:105,t2g3,24.32;64.39;42,2024-07-05 16:10:17,24.32,64.39,42
614,t2g3:105,t2g3,24.26;64.54;42,2024-07-05 16:25:17,24.26,64.54,42
615,t2g3:105,t2g3,24.32;64.30;42,2024-07-05 16:40:18,24.32,64.30,42
616,t2g3:105,t2g3,24.36;64.46;42,2024-07-05 16:55:19,24.36,64.46,42
617,t2g3:105,t2g3,24.33;64.38;42,2024-07-05 17:10:20,24.33,64.38,42
618,t2g3:105,t2g3,24.16;63.94;42,2024-07-05 17:25:20,24.16,63.94,42
619,t2g3:105,t2g3,24.04;63.79;42,2024-07-05 17:40:21,24.04,63.79,42
620,t2g3:105,t2g3,23.89;64.18;42,2024-07-05 17:55:22,23.89,64.18,42
621,t2g3:105,t2g3,23.75;64.29;42,2024-07-05 18:10:23,23.75,64.29,42
622,t2g3:105,t2g3,23.71;64.81;42,2024-07-05 18:25:24,23.71,64.81,42
623,t2g3:105,t2g3,23.62;64.82;42,2024-07-05 18:40:24,23.62,64.82,42
624,t2g3:105,t2g3,23.53;65.41;42,2024-07-05 18:55:25,23.53,65.41,42
625,t2g3:105,t2g3,23.89;64.14;42,2024-07-05 19:10:26,23.89,64.14,42
626,t2g3:105,t2g3,24.26;63.40;42,2024-07-05 19:25:26,24.26,63.40,42
627,t2g3:105,t2g3,24.46;63.59;42,2024-07-05 19:40:27,24.46,63.59,42
628,t2g3:105,t2g3,24.59;63.27;42,2024-07-05 19:55:28,24.59,63.27,42
629,t2g3:105,t2g3,24.67;63.73;42,2024-07-05 20:10:29,24.67,63.73,42
630,t2g3:105,t2g3,24.78;65.31;42,2024-07-05 20:25:29,24.78,65.31,42
631,t2g3:105,t2g3,24.91;67.38;42,2024-07-05 20:40:30,24.91,67.38,42
632,t2g3:105,t2g3,24.98;68.75;42,2024-07-05 20:55:31,24.98,68.75,42
633,t2g3:105,t2g3,25.03;69.75;42,2024-07-05 21:10:32,25.03,69.75,42
634,t2g3:105,t2g3,25.10;71.01;42,2024-07-05 21:25:33,25.10,71.01,42
635,t2g3:105,t2g3,25.17;71.32;42,2024-07-05 21:40:33,25.17,71.32,42
636,t2g3:105,t2g3,25.19;72.25;42,2024-07-05 21:55:34,25.19,72.25,42
637,t2g3:105,t2g3,25.26;72.99;42,2024-07-05 22:10:35,25.26,72.99,42
638,t2g3:105,t2g3,25.29;73.38;42,2024-07-05 22:25:36,25.29,73.38,42
639,t2g3:105,t2g3,25.34;73.81;42,2024-07-05 22:40:36,25.34,73.81,42
640,t2g3:105,t2g3,25.38;74.45;42,2024-07-05 22:55:37,25.38,74.45,42
641,t2g3:105,t2g3,25.39;74.59;42,2024-07-05 23:10:38,25.39,74.59,42
642,t2g3:105,t2g3,25.44;75.07;42,2024-07-05 23:25:39,25.44,75.07,42
643,t2g3:105,t2g3,25.48;75.50;42,2024-07-05 23:40:39,25.48,75.50,42
644,t2g3:105,t2g3,25.46;74.68;42,2024-07-05 23:55:40,25.46,74.68,42
645,t2g3:105,t2g3,25.48;74.38;42,2024-07-06 00:10:41,25.48,74.38,42
646,t2g3:105,t2g3,25.52;74.38;42,2024-07-06 00:25:41,25.52,74.38,42
647,t2g3:105,t2g3,25.53;73.99;42,2024-07-06 00:40:42,25.53,73.99,42
648,t2g3:105,t2g3,25.55;74.13;42,2024-07-06 00:55:43,25.55,74.13,42
649,t2g3:105,t2g3,25.56;74.55;42,2024-07-06 01:10:44,25.56,74.55,42
650,t2g3:105,t2g3,25.58;75.75;42,2024-07-06 01:25:44,25.58,75.75,42
651,t2g3:105,t2g3,25.59;76.91;42,2024-07-06 01:40:45,25.59,76.91,42
652,t2g3:105,t2g3,25.65;77.84;42,2024-07-06 01:55:46,25.65,77.84,42
653,t2g3:105,t2g3,25.68;78.70;42,2024-07-06 02:10:47,25.68,78.70,42
654,t2g3:105,t2g3,25.66;79.11;42,2024-07-06 02:25:47,25.66,79.11,42
655,t2g3:105,t2g3,25.68;78.78;42,2024-07-06 02:40:48,25.68,78.78,42
656,t2g3:105,t2g3,25.70;78.80;42,2024-07-06 02:55:49,25.70,78.80,42
657,t2g3:105,t2g3,25.72;79.09;42,2024-07-06 03:10:49,25.72,79.09,42
658,t2g3:105,t2g3,25.76;79.59;42,2024-07-06 03:25:50,25.76,79.59,42
659,t2g3:105,t2g3,25.77;79.77;42,2024-07-06 03:40:51,25.77,79.77,42
660,t2g3:105,t2g3,25.76;79.73;42,2024-07-06 03:55:52,25.76,79.73,42
661,t2g3:105,t2g3,25.79;79.64;42,2024-07-06 04:10:52,25.79,79.64,42
662,t2g3:105,t2g3,25.79;79.75;42,2024-07-06 04:25:53,25.79,79.75,42
663,t2g3:105,t2g3,25.80;79.71;42,2024-07-06 04:40:54,25.80,79.71,42
664,t2g3:105,t2g3,25.84;79.83;42,2024-07-06 04:55:54,25.84,79.83,42
665,t2g3:105,t2g3,25.84;79.94;42,2024-07-06 05:10:55,25.84,79.94,42
666,t2g3:105,t2g3,25.83;79.95;42,2024-07-06 05:25:56,25.83,79.95,42
667,t2g3:105,t2g3,25.86;80.42;42,2024-07-06 05:40:57,25.86,80.42,42
668,t2g3:105,t2g3,25.89;80.41;42,2024-07-06 05:55:58,25.89,80.41,42
669,t2g3:105,t2g3,25.89;80.23;42,2024-07-06 06:10:58,25.89,80.23,42
670,t2g3:105,t2g3,25.92;80.50;42,2024-07-06 06:25:59,25.92,80.50,42
671,t2g3:105,t2g3,25.93;80.63;42,2024-07-06 06:41:00,25.93,80.63,42
672,t2g3:105,t2g3,25.94;80.49;42,2024-07-06 06:56:00,25.94,80.49,42
673,t2g3:105,t2g3,25.93;80.47;42,2024-07-06 07:11:01,25.93,80.47,42
674,t2g3:105,t2g3,25.93;80.49;42,2024-07-06 07:26:02,25.93,80.49,42
675,t2g3:105,t2g3,25.96;80.91;42,2024-07-06 07:41:03,25.96,80.91,42
676,t2g3:105,t2g3,26.00;81.47;42,2024-07-06 07:56:03,26.00,81.47,42
677,t2g3:105,t2g3,26.00;81.53;42,2024-07-06 08:11:04,26.00,81.53,42
678,t2g3:105,t2g3,26.01;81.63;42,2024-07-06 08:26:05,26.01,81.63,42
679,t2g3:105,t2g3,26.03;81.61;42,2024-07-06 08:41:05,26.03,81.61,42
680,t2g3:105,t2g3,26.05;81.57;42,2024-07-06 08:56:06,26.05,81.57,42
681,t2g3:105,t2g3,26.19;81.60;42,2024-07-06 09:11:07,26.19,81.60,42
682,t2g3:105,t2g3,26.26;81.18;42,2024-07-06 09:26:07,26.26,81.18,42
683,t2g3:105,t2g3,26.31;80.93;42,2024-07-06 09:41:08,26.31,80.93,42
684,t2g3:105,t2g3,26.35;80.78;42,2024-07-06 09:56:09,26.35,80.78,42
685,t2g3:105,t2g3,26.41;80.58;42,2024-07-06 10:11:10,26.41,80.58,42
686,t2g3:105,t2g3,26.45;79.90;42,2024-07-06 10:26:11,26.45,79.90,42
687,t2g3:105,t2g3,26.55;79.90;42,2024-07-06 10:41:11,26.55,79.90,42
688,t2g3:105,t2g3,26.63;80.06;42,2024-07-06 10:56:12,26.63,80.06,42
689,t2g3:105,t2g3,26.71;80.20;42,2024-07-06 11:11:13,26.71,80.20,42
690,t2g3:105,t2g3,26.78;80.10;42,2024-07-06 11:26:14,26.78,80.10,42
691,t2g3:105,t2g3,26.85;79.90;42,2024-07-06 11:41:15,26.85,79.90,42
692,t2g3:105,t2g3,26.86;79.62;42,2024-07-06 11:56:15,26.86,79.62,42
693,t2g3:105,t2g3,27.00;79.66;42,2024-07-06 12:11:16,27.00,79.66,42
694,t2g3:105,t2g3,27.09;79.60;42,2024-07-06 12:26:17,27.09,79.60,42
695,t2g3:105,t2g3,27.17;79.31;42,2024-07-06 12:41:18,27.17,79.31,42
696,t2g3:105,t2g3,27.26;78.85;42,2024-07-06 12:56:19,27.26,78.85,42
697,t2g3:105,t2g3,27.36;78.47;42,2024-07-06 13:11:19,27.36,78.47,42
698,t2g3:105,t2g3,27.44;77.75;42,2024-07-06 13:26:20,27.44,77.75,42
699,t2g3:105,t2g3,27.54;77.38;42,2024-07-06 13:41:21,27.54,77.38,42
700,t2g3:105,t2g3,27.67;77.05;42,2024-07-06 13:56:22,27.67,77.05,42
701,t2g3:105,t2g3,27.71;76.72;42,2024-07-06 14:11:23,27.71,76.72,42
702,t2g3:105,t2g3,27.75;76.47;42,2024-07-06 14:26:23,27.75,76.47,42
703,t2g3:105,t2g3,27.80;75.94;42,2024-07-06 14:41:24,27.80,75.94,42
704,t2g3:105,t2g3,27.81;75.52;42,2024-07-06 14:56:25,27.81,75.52,42
705,t2g3:105,t2g3,27.81;75.40;42,2024-07-06 15:11:25,27.81,75.40,42
706,t2g3:105,t2g3,27.84;75.38;42,2024-07-06 15:26:26,27.84,75.38,42
707,t2g3:105,t2g3,27.81;75.54;42,2024-07-06 15:41:27,27.81,75.54,42
708,t2g3:105,t2g3,27.80;75.56;42,2024-07-06 15:56:28,27.80,75.56,42
709,t2g3:105,t2g3,27.85;75.64;42,2024-07-06 16:11:28,27.85,75.64,42
710,t2g3:105,t2g3,27.95;75.27;42,2024-07-06 16:26:29,27.95,75.27,42
711,t2g3:105,t2g3,28.02;75.13;42,2024-07-06 16:41:30,28.02,75.13,42
712,t2g3:105,t2g3,28.08;74.85;42,2024-07-06 16:56:30,28.08,74.85,42
713,t2g3:105,t2g3,28.11;74.73;42,2024-07-06 17:11:31,28.11,74.73,42
714,t2g3:105,t2g3,28.18;74.81;42,2024-07-06 17:26:32,28.18,74.81,42
715,t2g3:105,t2g3,28.19;74.84;42,2024-07-06 17:41:32,28.19,74.84,42
716,t2g3:105,t2g3,28.18;75.21;42,2024-07-06 17:56:33,28.18,75.21,42
717,t2g3:105,t2g3,28.16;75.47;42,2024-07-06 18:11:34,28.16,75.47,42
718,t2g3:105,t2g3,28.15;75.45;42,2024-07-06 18:26:34,28.15,75.45,42
719,t2g3:105,t2g3,28.06;75.52;42,2024-07-06 18:41:35,28.06,75.52,42
720,t2g3:105,t2g3,28.01;75.58;42,2024-07-06 18:56:36,28.01,75.58,42
721,t2g3:105,t2g3,27.98;75.77;42,2024-07-06 19:11:37,27.98,75.77,42
722,t2g3:105,t2g3,27.91;76.06;42,2024-07-06 19:26:37,27.91,76.06,42
723,t2g3:105,t2g3,27.92;76.03;42,2024-07-06 19:41:38,27.92,76.03,42
724,t2g3:105,t2g3,27.87;76.00;42,2024-07-06 19:56:39,27.87,76.00,42
725,t2g3:105,t2g3,27.83;76.15;42,2024-07-06 20:11:40,27.83,76.15,42
726,t2g3:105,t2g3,27.80;76.51;42,2024-07-06 20:26:41,27.80,76.51,42
727,t2g3:105,t2g3,27.77;76.44;42,2024-07-06 20:41:41,27.77,76.44,42
728,t2g3:105,t2g3,27.74;76.56;42,2024-07-06 20:56:42,27.74,76.56,42
729,t2g3:105,t2g3,27.72;76.61;42,2024-07-06 21:11:43,27.72,76.61,42
730,t2g3:105,t2g3,27.71;76.59;42,2024-07-06 21:26:44,27.71,76.59,42
731,t2g3:105,t2g3,27.67;76.82;42,2024-07-06 21:41:45,27.67,76.82,42
732,t2g3:105,t2g3,27.67;77.26;42,2024-07-06 21:56:45,27.67,77.26,42
733,t2g3:105,t2g3,27.65;77.62;42,2024-07-06 22:11:46,27.65,77.62,42
734,t2g3:105,t2g3,27.61;77.70;42,2024-07-06 22:26:47,27.61,77.70,42
735,t2g3:105,t2g3,27.60;77.85;42,2024-07-06 22:41:47,27.60,77.85,42
736,t2g3:105,t2g3,27.57;78.16;42,2024-07-06 22:56:48,27.57,78.16,42
737,t2g3:105,t2g3,27.54;78.66;42,2024-07-06 23:11:49,27.54,78.66,42
738,t2g3:105,t2g3,27.51;79.10;42,2024-07-06 23:26:50,27.51,79.10,42
739,t2g3:105,t2g3,27.50;78.90;42,2024-07-06 23:41:51,27.50,78.90,42
740,t2g3:105,t2g3,27.48;79.10;42,2024-07-06 23:56:51,27.48,79.10,42
741,t2g3:105,t2g3,27.48;79.31;42,2024-07-07 00:11:52,27.48,79.31,42
742,t2g3:105,t2g3,27.47;79.76;42,2024-07-07 00:26:53,27.47,79.76,42
743,t2g3:105,t2g3,27.44;79.98;42,2024-07-07 00:41:53,27.44,79.98,42
744,t2g3:105,t2g3,27.46;79.91;42,2024-07-07 00:56:54,27.46,79.91,42
745,t2g3:105,t2g3,27.40;80.11;42,2024-07-07 01:11:55,27.40,80.11,42
746,t2g3:105,t2g3,27.44;80.43;42,2024-07-07 01:26:55,27.44,80.43,42
747,t2g3:105,t2g3,27.43;80.76;42,2024-07-07 01:41:56,27.43,80.76,42
748,t2g3:105,t2g3,27.39;80.96;42,2024-07-07 01:56:57,27.39,80.96,42
749,t2g3:105,t2g3,27.39;81.04;42,2024-07-07 02:11:57,27.39,81.04,42
750,t2g3:105,t2g3,27.39;80.80;42,2024-07-07 02:26:58,27.39,80.80,42
751,t2g3:105,t2g3,27.39;80.94;42,2024-07-07 02:41:59,27.39,80.94,42
752,t2g3:105,t2g3,27.37;80.93;42,2024-07-07 02:57:00,27.37,80.93,42
753,t2g3:105,t2g3,27.34;80.90;42,2024-07-07 03:12:00,27.34,80.90,42
754,t2g3:105,t2g3,27.33;81.07;42,2024-07-07 03:27:01,27.33,81.07,42
755,t2g3:105,t2g3,27.34;80.92;42,2024-07-07 03:42:02,27.34,80.92,42
756,t2g3:105,t2g3,27.36;81.21;42,2024-07-07 03:57:02,27.36,81.21,42
757,t2g3:105,t2g3,27.33;81.24;42,2024-07-07 04:12:03,27.33,81.24,42
758,t2g3:105,t2g3,27.32;81.30;42,2024-07-07 04:27:04,27.32,81.30,42
759,t2g3:105,t2g3,27.33;81.61;42,2024-07-07 04:42:05,27.33,81.61,42
760,t2g3:105,t2g3,27.30;81.71;42,2024-07-07 04:57:06,27.30,81.71,42
761,t2g3:105,t2g3,27.32;81.79;42,2024-07-07 05:12:06,27.32,81.79,42
762,t2g3:105,t2g3,27.29;81.87;42,2024-07-07 05:27:07,27.29,81.87,42
763,t2g3:105,t2g3,27.29;81.97;42,2024-07-07 05:42:08,27.29,81.97,42
764,t2g3:105,t2g3,27.27;81.90;42,2024-07-07 05:57:08,27.27,81.90,42
765,t2g3:105,t2g3,27.26;81.65;42,2024-07-07 06:12:09,27.26,81.65,42
766,t2g3:105,t2g3,27.26;81.86;42,2024-07-07 06:27:10,27.26,81.86,42
767,t2g3:105,t2g3,27.25;81.64;42,2024-07-07 06:42:11,27.25,81.64,42
768,t2g3:105,t2g3,27.22;81.90;42,2024-07-07 06:57:11,27.22,81.90,42
769,t2g3:105,t2g3,27.25;81.90;42,2024-07-07 07:12:12,27.25,81.90,42
770,t2g3:105,t2g3,27.23;82.19;42,2024-07-07 07:27:13,27.23,82.19,42
771,t2g3:105,t2g3,27.20;81.56;42,2024-07-07 07:42:14,27.20,81.56,42
772,t2g3:105,t2g3,27.22;80.61;42,2024-07-07 07:57:14,27.22,80.61,42
773,t2g3:105,t2g3,27.19;79.63;42,2024-07-07 08:12:15,27.19,79.63,42
774,t2g3:105,t2g3,27.16;79.32;42,2024-07-07 08:27:16,27.16,79.32,42
775,t2g3:105,t2g3,27.20;79.15;42,2024-07-07 08:42:17,27.20,79.15,42
776,t2g3:105,t2g3,27.19;79.51;42,2024-07-07 08:57:18,27.19,79.51,42
777,t2g3:105,t2g3,27.17;79.73;42,2024-07-07 09:12:18,27.17,79.73,42
778,t2g3:105,t2g3,27.20;79.65;42,2024-07-07 09:27:19,27.20,79.65,42
779,t2g3:105,t2g3,27.23;79.75;42,2024-07-07 09:42:20,27.23,79.75,42
780,t2g3:105,t2g3,27.19;79.74;42,2024-07-07 09:57:21,27.19,79.74,42
781,t2g3:105,t2g3,27.25;79.76;42,2024-07-07 10:12:22,27.25,79.76,42
782,t2g3:105,t2g3,27.26;79.82;42,2024-07-07 10:27:22,27.26,79.82,42
783,t2g3:105,t2g3,27.29;79.89;42,2024-07-07 10:42:23,27.29,79.89,42
784,t2g3:105,t2g3,27.33;79.94;42,2024-07-07 10:57:24,27.33,79.94,42
785,t2g3:105,t2g3,27.36;80.03;42,2024-07-07 11:12:25,27.36,80.03,42
786,t2g3:105,t2g3,27.39;80.29;42,2024-07-07 11:27:25,27.39,80.29,42
787,t2g3:105,t2g3,27.47;80.69;42,2024-07-07 11:42:26,27.47,80.69,42
788,t2g3:105,t2g3,27.58;81.03;42,2024-07-07 11:57:27,27.58,81.03,42
789,t2g3:105,t2g3,27.69;80.65;42,2024-07-07 12:12:28,27.69,80.65,42
790,t2g3:105,t2g3,27.80;80.19;42,2024-07-07 12:27:28,27.80,80.19,42
791,t2g3:105,t2g3,27.94;79.71;42,2024-07-07 12:42:29,27.94,79.71,42
792,t2g3:105,t2g3,28.09;78.73;42,2024-07-07 12:57:30,28.09,78.73,42
793,t2g3:105,t2g3,28.22;77.97;42,2024-07-07 13:12:30,28.22,77.97,42
794,t2g3:105,t2g3,28.38;77.10;42,2024-07-07 13:27:31,28.38,77.10,42
795,t2g3:105,t2g3,28.47;76.59;42,2024-07-07 13:42:32,28.47,76.59,42
796,t2g3:105,t2g3,28.53;76.01;42,2024-07-07 13:57:33,28.53,76.01,42
797,t2g3:105,t2g3,28.63;75.81;42,2024-07-07 14:12:33,28.63,75.81,42
798,t2g3:105,t2g3,28.71;75.40;42,2024-07-07 14:27:34,28.71,75.40,42
799,t2g3:105,t2g3,28.91;74.87;42,2024-07-07 14:42:35,28.91,74.87,42
800,t2g3:105,t2g3,28.93;74.32;42,2024-07-07 14:57:35,28.93,74.32,42
801,t2g3:105,t2g3,28.89;74.00;42,2024-07-07 15:12:36,28.89,74.00,42
802,t2g3:105,t2g3,28.83;74.29;42,2024-07-07 15:27:37,28.83,74.29,42
803,t2g3:105,t2g3,28.73;75.56;42,2024-07-07 15:42:38,28.73,75.56,42
804,t2g3:105,t2g3,28.66;76.44;42,2024-07-07 15:57:39,28.66,76.44,42
805,t2g3:105,t2g3,28.62;77.05;42,2024-07-07 16:12:39,28.62,77.05,42
806,t2g3:105,t2g3,28.55;77.29;42,2024-07-07 16:27:40,28.55,77.29,42
807,t2g3:105,t2g3,28.50;77.65;42,2024-07-07 16:42:41,28.50,77.65,42
808,t2g3:105,t2g3,28.49;77.59;42,2024-07-07 16:57:42,28.49,77.59,42
809,t2g3:105,t2g3,28.46;77.56;42,2024-07-07 17:12:42,28.46,77.56,42
810,t2g3:105,t2g3,28.46;77.51;42,2024-07-07 17:27:43,28.46,77.51,42
811,t2g3:105,t2g3,28.46;77.39;42,2024-07-07 17:42:44,28.46,77.39,42
812,t2g3:105,t2g3,28.47;77.36;42,2024-07-07 17:57:45,28.47,77.36,42
813,t2g3:105,t2g3,28.52;77.20;42,2024-07-07 18:12:46,28.52,77.20,42
814,t2g3:105,t2g3,28.47;76.83;42,2024-07-07 18:27:47,28.47,76.83,42
815,t2g3:105,t2g3,28.39;76.98;42,2024-07-07 18:42:47,28.39,76.98,42
816,t2g3:105,t2g3,28.40;77.04;42,2024-07-07 18:57:48,28.40,77.04,42
817,t2g3:105,t2g3,28.38;77.22;42,2024-07-07 19:12:49,28.38,77.22,42
818,t2g3:105,t2g3,28.30;77.43;42,2024-07-07 19:27:50,28.30,77.43,42
819,t2g3:105,t2g3,28.29;77.36;42,2024-07-07 19:42:51,28.29,77.36,42
820,t2g3:105,t2g3,28.25;77.22;42,2024-07-07 19:57:52,28.25,77.22,42
821,t2g3:105,t2g3,28.22;77.21;42,2024-07-07 20:12:53,28.22,77.21,42
822,t2g3:105,t2g3,28.19;77.22;42,2024-07-07 20:27:54,28.19,77.22,42
823,t2g3:105,t2g3,28.18;77.34;42,2024-07-07 20:42:55,28.18,77.34,42
824,t2g3:105,t2g3,28.15;77.47;42,2024-07-07 20:57:56,28.15,77.47,42
825,t2g3:105,t2g3,28.12;77.34;42,2024-07-07 21:12:56,28.12,77.34,42
826,t2g3:105,t2g3,28.11;77.48;42,2024-07-07 21:27:57,28.11,77.48,42
827,t2g3:105,t2g3,28.08;77.68;42,2024-07-07 21:42:58,28.08,77.68,42
828,t2g3:105,t2g3,28.09;77.62;42,2024-07-07 21:57:59,28.09,77.62,42
829,t2g3:105,t2g3,28.02;77.76;42,2024-07-07 22:12:59,28.02,77.76,42
830,t2g3:105,t2g3,28.02;77.94;42,2024-07-07 22:28:00,28.02,77.94,42
831,t2g3:105,t2g3,27.98;77.99;42,2024-07-07 22:43:01,27.98,77.99,42
832,t2g3:105,t2g3,28.01;78.01;42,2024-07-07 22:58:02,28.01,78.01,42
833,t2g3:105,t2g3,27.97;78.06;42,2024-07-07 23:13:03,27.97,78.06,42
834,t2g3:105,t2g3,27.97;78.10;42,2024-07-07 23:28:04,27.97,78.10,42
835,t2g3:105,t2g3,27.92;78.14;42,2024-07-07 23:43:04,27.92,78.14,42
836,t2g3:105,t2g3,27.92;78.20;42,2024-07-07 23:58:05,27.92,78.20,42
837,t2g3:105,t2g3,27.89;78.55;42,2024-07-08 00:13:06,27.89,78.55,42
838,t2g3:105,t2g3,27.89;78.43;42,2024-07-08 00:28:07,27.89,78.43,42
839,t2g3:105,t2g3,27.88;78.41;42,2024-07-08 00:43:08,27.88,78.41,42
840,t2g3:105,t2g3,27.88;78.37;42,2024-07-08 00:58:09,27.88,78.37,42
841,t2g3:105,t2g3,27.85;78.61;42,2024-07-08 01:13:10,27.85,78.61,42
842,t2g3:105,t2g3,27.88;78.92;42,2024-07-08 01:28:10,27.88,78.92,42
843,t2g3:105,t2g3,27.84;79.06;42,2024-07-08 01:43:11,27.84,79.06,42
844,t2g3:105,t2g3,27.84;79.22;42,2024-07-08 01:58:12,27.84,79.22,42
845,t2g3:105,t2g3,27.84;79.26;42,2024-07-08 02:13:13,27.84,79.26,42
846,t2g3:105,t2g3,27.84;79.65;42,2024-07-08 02:28:14,27.84,79.65,42
847,t2g3:105,t2g3,27.83;79.60;42,2024-07-08 02:43:15,27.83,79.60,42
848,t2g3:105,t2g3,27.78;79.60;42,2024-07-08 02:58:16,27.78,79.60,42
849,t2g3:105,t2g3,27.75;79.49;42,2024-07-08 03:13:17,27.75,79.49,42
850,t2g3:105,t2g3,27.77;79.52;42,2024-07-08 03:28:18,27.77,79.52,42
851,t2g3:105,t2g3,27.74;79.74;42,2024-07-08 03:43:18,27.74,79.74,42
852,t2g3:105,t2g3,27.77;80.15;42,2024-07-08 03:58:19,27.77,80.15,42
853,t2g3:105,t2g3,27.75;80.39;42,2024-07-08 04:13:20,27.75,80.39,42
854,t2g3:105,t2g3,27.72;80.35;42,2024-07-08 04:28:21,27.72,80.35,42
855,t2g3:105,t2g3,27.75;80.43;42,2024-07-08 04:43:22,27.75,80.43,42
856,t2g3:105,t2g3,27.71;80.54;42,2024-07-08 04:58:23,27.71,80.54,42
857,t2g3:105,t2g3,27.71;81.00;42,2024-07-08 05:13:23,27.71,81.00,42
858,t2g3:105,t2g3,27.69;80.90;42,2024-07-08 05:28:24,27.69,80.90,42
859,t2g3:105,t2g3,27.68;80.95;42,2024-07-08 05:43:25,27.68,80.95,42
860,t2g3:105,t2g3,27.67;81.11;42,2024-07-08 05:58:26,27.67,81.11,42
861,t2g3:105,t2g3,27.69;81.10;42,2024-07-08 06:13:27,27.69,81.10,42
862,t2g3:105,t2g3,27.67;81.26;42,2024-07-08 06:28:27,27.67,81.26,42
863,t2g3:105,t2g3,27.40;79.40;42,2024-07-08 06:43:28,27.40,79.40,42
864,t2g3:105,t2g3,27.00;77.23;42,2024-07-08 06:58:29,27.00,77.23,42
865,t2g3:105,t2g3,26.61;74.93;42,2024-07-08 07:13:30,26.61,74.93,42
866,t2g3:105,t2g3,26.23;72.01;42,2024-07-08 07:28:31,26.23,72.01,42
867,t2g3:105,t2g3,25.80;69.14;42,2024-07-08 07:43:32,25.80,69.14,42
868,t2g3:105,t2g3,25.39;66.52;42,2024-07-08 07:58:32,25.39,66.52,42
869,t2g3:105,t2g3,25.08;64.30;42,2024-07-08 08:13:33,25.08,64.30,42
870,t2g3:105,t2g3,24.76;63.13;42,2024-07-08 08:28:34,24.76,63.13,42
