id,clientID,topic,message,timestamp
350,t2g2:114,t2g2,25.86;76.88;37;Min;,2024-07-03 02:26:18
351,t2g2:114,t2g2,25.83;76.84;37;Min;,2024-07-03 02:36:19
352,t2g2:114,t2g2,25.86;76.98;37;Min;,2024-07-03 02:46:19
353,t2g2:114,t2g2,25.91;77.42;37;Min;,2024-07-03 02:56:19
354,t2g2:114,t2g2,25.89;77.35;37;Min;,2024-07-03 03:06:20
355,t2g2:114,t2g2,25.89;77.55;37;Min;,2024-07-03 03:16:20
356,t2g2:114,t2g2,25.91;77.41;36;Min;,2024-07-03 03:26:20
357,t2g2:114,t2g2,25.91;77.55;37;Min;,2024-07-03 03:36:21
358,t2g2:114,t2g2,25.96;77.75;37;Min;,2024-07-03 03:46:21
359,t2g2:114,t2g2,25.95;77.91;37;Min;,2024-07-03 03:56:22
360,t2g2:114,t2g2,25.93;78.01;37;Min;,2024-07-03 04:06:22
361,t2g2:114,t2g2,25.95;77.71;37;Min;,2024-07-03 04:16:22
362,t2g2:114,t2g2,25.95;77.92;37;Min;,2024-07-03 04:26:23
363,t2g2:114,t2g2,25.99;77.89;37;Min;,2024-07-03 04:36:23
364,t2g2:114,t2g2,25.96;78.49;37;Min;,2024-07-03 04:46:23
365,t2g2:114,t2g2,25.97;78.95;36;Min;,2024-07-03 04:56:24
366,t2g2:114,t2g2,25.99;79.18;36;Min;,2024-07-03 05:06:24
367,t2g2:114,t2g2,25.99;79.69;39;Min;,2024-07-03 05:16:25
368,t2g2:114,t2g2,26.02;79.68;34;Min;,2024-07-03 05:26:25
369,t2g2:114,t2g2,26.02;80.23;34;Min;,2024-07-03 05:36:25
370,t2g2:114,t2g2,26.05;80.36;34;Min;,2024-07-03 05:46:26
371,t2g2:114,t2g2,26.00;80.41;33;Min;,2024-07-03 05:56:26
372,t2g2:114,t2g2,26.03;80.81;34;Min;,2024-07-03 06:06:26
373,t2g2:114,t2g2,26.06;81.06;36;Min;,2024-07-03 06:16:27
374,t2g2:114,t2g2,26.05;81.20;35;Min;,2024-07-03 06:26:27
375,t2g2:114,t2g2,26.10;77.71;34;Min;,2024-07-03 06:36:28
376,t2g2:114,t2g2,25.76;75.52;37;Min;,2024-07-03 06:46:28
377,t2g2:114,t2g2,25.35;74.64;39;Min;,2024-07-03 06:56:28
378,t2g2:114,t2g2,25.13;73.19;43;Min;,2024-07-03 07:06:29
379,t2g2:114,t2g2,24.89;72.58;43;Min;,2024-07-03 07:16:29
380,t2g2:114,t2g2,24.69;71.55;45;Min;,2024-07-03 07:26:29
381,t2g2:114,t2g2,24.48;70.60;46;Min;,2024-07-03 07:36:30
382,t2g2:114,t2g2,24.51;69.37;46;Min;,2024-07-03 07:46:30
383,t2g2:114,t2g2,24.25;67.66;46;Min;,2024-07-03 07:56:30
384,t2g2:114,t2g2,24.01;66.45;48;Min;,2024-07-03 08:06:31
385,t2g2:114,t2g2,23.80;65.28;46;Min;,2024-07-03 08:16:31
386,t2g2:114,t2g2,23.60;64.92;46;Min;,2024-07-03 08:26:31
387,t2g2:114,t2g2,23.56;64.28;46;Min;,2024-07-03 08:36:32
388,t2g2:114,t2g2,23.36;64.05;44;Min;,2024-07-03 08:46:32
389,t2g2:114,t2g2,23.39;63.49;46;Min;,2024-07-03 08:56:33
390,t2g2:114,t2g2,23.22;63.41;43;Min;,2024-07-03 09:06:33
391,t2g2:114,t2g2,23.24;63.13;42;Min;,2024-07-03 09:16:33
392,t2g2:114,t2g2,23.43;62.45;42;Min;,2024-07-03 09:26:34
393,t2g2:114,t2g2,23.37;62.42;41;Min;,2024-07-03 09:36:34
394,t2g2:114,t2g2,23.33;62.22;42;Min;,2024-07-03 09:46:34
395,t2g2:114,t2g2,23.37;62.03;40;Min;,2024-07-03 09:56:35
396,t2g2:114,t2g2,23.27;62.04;40;Min;,2024-07-03 10:06:35
397,t2g2:114,t2g2,23.29;62.12;41;Min;,2024-07-03 10:16:36
398,t2g2:114,t2g2,23.40;61.53;41;Min;,2024-07-03 10:26:36
399,t2g2:114,t2g2,23.32;61.73;40;Min;,2024-07-03 10:36:36
400,t2g2:114,t2g2,23.30;61.72;41;Min;,2024-07-03 10:46:37
401,t2g2:114,t2g2,23.42;61.49;40;Min;,2024-07-03 10:56:37
402,t2g2:114,t2g2,23.43;62.12;40;Min;,2024-07-03 11:06:38
403,t2g2:114,t2g2,23.34;61.87;39;Min;,2024-07-03 11:16:38
404,t2g2:114,t2g2,23.52;62.08;40;Min;,2024-07-03 11:26:38
405,t2g2:114,t2g2,23.44;62.45;39;Min;,2024-07-03 11:36:39
406,t2g2:114,t2g2,23.63;62.36;39;Min;,2024-07-03 11:46:39
407,t2g2:114,t2g2,23.83;62.19;39;Min;,2024-07-03 11:56:40
408,t2g2:114,t2g2,23.88;62.79;39;Min;,2024-07-03 12:06:40
409,t2g2:114,t2g2,23.98;63.07;38;Min;,2024-07-03 12:16:40
410,t2g2:114,t2g2,23.91;63.01;38;Min;,2024-07-03 12:26:41
411,t2g2:114,t2g2,23.93;63.88;38;Min;,2024-07-03 12:36:41
412,t2g2:114,t2g2,24.15;62.38;38;Min;,2024-07-03 12:46:42
413,t2g2:114,t2g2,24.00;62.74;33;Min;,2024-07-03 12:56:42
414,t2g2:114,t2g2,23.87;63.26;37;Min;,2024-07-03 13:06:42
415,t2g2:114,t2g2,23.77;62.86;37;Min;,2024-07-03 13:16:43
416,t2g2:114,t2g2,23.49;64.62;37;Min;,2024-07-03 13:26:43
417,t2g2:114,t2g2,23.53;63.84;37;Min;,2024-07-03 13:36:43
418,t2g2:114,t2g2,23.43;64.47;37;Min;,2024-07-03 13:46:44
419,t2g2:114,t2g2,23.42;64.65;37;Min;,2024-07-03 13:56:44
420,t2g2:114,t2g2,23.37;64.63;37;Min;,2024-07-03 14:06:45
421,t2g2:114,t2g2,23.46;63.82;37;Min;,2024-07-03 14:16:45
422,t2g2:114,t2g2,23.42;64.20;38;Min;,2024-07-03 14:26:45
423,t2g2:114,t2g2,23.36;65.27;38;Min;,2024-07-03 14:36:46
424,t2g2:114,t2g2,23.14;65.86;38;Min;,2024-07-03 14:46:46
425,t2g2:114,t2g2,23.14;65.01;39;Min;,2024-07-03 14:56:47
426,t2g2:114,t2g2,23.06;64.90;43;Min;,2024-07-03 15:06:47
427,t2g2:114,t2g2,23.09;64.99;39;Min;,2024-07-03 15:16:47
428,t2g2:114,t2g2,22.93;64.97;39;Min;,2024-07-03 15:26:48
429,t2g2:114,t2g2,22.88;65.53;41;Min;,2024-07-03 15:36:48
430,t2g2:114,t2g2,22.76;65.65;40;Min;,2024-07-03 15:46:49
431,t2g2:114,t2g2,22.82;65.31;41;Min;,2024-07-03 15:56:49
432,t2g2:114,t2g2,22.92;65.00;45;Min;,2024-07-03 16:06:49
433,t2g2:114,t2g2,22.83;64.88;46;Min;,2024-07-03 16:16:50
434,t2g2:114,t2g2,22.93;63.73;47;Min;,2024-07-03 16:26:50
435,t2g2:114,t2g2,23.10;64.39;47;Min;,2024-07-03 16:36:50
436,t2g2:114,t2g2,23.13;64.29;47;Min;,2024-07-03 16:46:51
437,t2g2:114,t2g2,23.33;63.28;47;Min;,2024-07-03 16:56:51
438,t2g2:114,t2g2,23.40;63.99;47;Min;,2024-07-03 17:06:51
439,t2g2:114,t2g2,23.57;63.48;47;Min;,2024-07-03 17:16:52
440,t2g2:114,t2g2,23.75;63.37;48;Min;,2024-07-03 17:26:52
441,t2g2:114,t2g2,23.75;63.37;47;Min;,2024-07-03 17:36:52
442,t2g2:114,t2g2,23.70;62.82;46;Min;,2024-07-03 17:46:53
443,t2g2:114,t2g2,23.47;63.26;45;Min;,2024-07-03 17:56:53
444,t2g2:114,t2g2,23.30;62.78;46;Min;,2024-07-03 18:06:53
445,t2g2:114,t2g2,23.20;62.71;44;Min;,2024-07-03 18:16:54
446,t2g2:114,t2g2,23.06;62.66;44;Min;,2024-07-03 18:26:54
447,t2g2:114,t2g2,23.02;62.46;43;Min;,2024-07-03 18:36:55
448,t2g2:114,t2g2,22.93;62.36;43;Min;,2024-07-03 18:46:55
449,t2g2:114,t2g2,22.85;62.40;43;Min;,2024-07-03 18:56:55
450,t2g2:114,t2g2,23.22;61.60;42;Min;,2024-07-03 19:06:56
451,t2g2:114,t2g2,23.71;60.76;40;Min;,2024-07-03 19:16:56
452,t2g2:114,t2g2,23.93;62.46;39;Min;,2024-07-03 19:26:56
453,t2g2:114,t2g2,24.05;61.44;38;Min;,2024-07-03 19:36:57
454,t2g2:114,t2g2,24.19;61.15;38;Min;,2024-07-03 19:46:57
455,t2g2:114,t2g2,24.31;61.29;36;Min;,2024-07-03 19:56:57
456,t2g2:114,t2g2,24.33;61.86;36;Min;,2024-07-03 20:06:58
457,t2g2:114,t2g2,24.43;63.20;36;Min;,2024-07-03 20:16:58
458,t2g2:114,t2g2,24.53;65.48;35;Min;,2024-07-03 20:26:59
459,t2g2:114,t2g2,24.58;67.37;35;Min;,2024-07-03 20:36:59
460,t2g2:114,t2g2,24.60;67.60;31;Min;,2024-07-03 20:46:59
461,t2g2:114,t2g2,24.66;67.26;34;Min;,2024-07-03 20:57:00
462,t2g2:114,t2g2,24.73;68.99;34;Min;,2024-07-03 21:07:00
463,t2g2:114,t2g2,24.80;69.68;34;Min;,2024-07-03 21:17:00
464,t2g2:114,t2g2,24.84;70.95;34;Min;,2024-07-03 21:27:01
465,t2g2:114,t2g2,24.90;70.87;34;Min;,2024-07-03 21:37:01
466,t2g2:114,t2g2,24.91;71.78;35;Min;,2024-07-03 21:47:01
467,t2g2:114,t2g2,24.96;72.62;35;Min;,2024-07-03 21:57:01
468,t2g2:114,t2g2,25.00;71.73;34;Min;,2024-07-03 22:07:02
469,t2g2:114,t2g2,25.03;71.56;35;Min;,2024-07-03 22:17:02
470,t2g2:114,t2g2,25.06;71.92;37;Min;,2024-07-03 22:27:03
471,t2g2:114,t2g2,25.11;72.18;36;Min;,2024-07-03 22:37:03
472,t2g2:114,t2g2,25.10;72.47;37;Min;,2024-07-03 22:47:03
473,t2g2:114,t2g2,25.17;72.70;43;Min;,2024-07-03 22:57:04
474,t2g2:114,t2g2,25.18;72.10;39;Min;,2024-07-03 23:07:04
475,t2g2:114,t2g2,25.21;72.71;37;Min;,2024-07-03 23:17:04
476,t2g2:114,t2g2,25.21;72.60;39;Min;,2024-07-03 23:27:05
477,t2g2:114,t2g2,25.27;73.11;39;Min;,2024-07-03 23:37:05
478,t2g2:114,t2g2,25.28;73.18;39;Min;,2024-07-03 23:47:05
479,t2g2:114,t2g2,25.31;73.22;40;Min;,2024-07-03 23:57:06
480,t2g2:114,t2g2,25.34;73.84;39;Min;,2024-07-04 00:07:06
481,t2g2:114,t2g2,25.37;74.12;39;Min;,2024-07-04 00:17:06
482,t2g2:114,t2g2,25.38;74.42;38;Min;,2024-07-04 00:27:07
483,t2g2:114,t2g2,25.41;74.33;36;Min;,2024-07-04 00:37:07
484,t2g2:114,t2g2,25.44;74.56;39;Min;,2024-07-04 00:47:07
485,t2g2:114,t2g2,25.42;74.82;38;Min;,2024-07-04 00:57:08
486,t2g2:114,t2g2,25.46;74.41;39;Min;,2024-07-04 01:07:08
487,t2g2:114,t2g2,25.48;75.10;38;Min;,2024-07-04 01:17:08
488,t2g2:114,t2g2,25.51;75.16;37;Min;,2024-07-04 01:27:09
489,t2g2:114,t2g2,25.54;75.40;38;Min;,2024-07-04 01:37:09
490,t2g2:114,t2g2,25.52;75.64;38;Min;,2024-07-04 01:47:09
491,t2g2:114,t2g2,25.55;75.82;38;Min;,2024-07-04 01:57:10
492,t2g2:114,t2g2,25.58;76.30;38;Min;,2024-07-04 02:07:10
493,t2g2:114,t2g2,25.60;76.62;38;Min;,2024-07-04 02:17:10
494,t2g2:114,t2g2,25.60;77.24;38;Min;,2024-07-04 02:27:11
495,t2g2:114,t2g2,25.64;77.02;38;Min;,2024-07-04 02:37:11
496,t2g2:114,t2g2,25.65;77.28;38;Min;,2024-07-04 02:47:11
497,t2g2:114,t2g2,25.66;77.63;38;Min;,2024-07-04 02:57:12
498,t2g2:114,t2g2,25.68;78.07;35;Min;,2024-07-04 03:07:12
499,t2g2:114,t2g2,25.71;78.14;35;Min;,2024-07-04 03:17:12
500,t2g2:114,t2g2,25.74;78.42;38;Min;,2024-07-04 03:27:13
501,t2g2:114,t2g2,25.74;78.16;37;Min;,2024-07-04 03:37:13
502,t2g2:114,t2g2,25.75;77.94;37;Min;,2024-07-04 03:47:14
503,t2g2:114,t2g2,25.76;77.76;37;Min;,2024-07-04 03:57:14
504,t2g2:114,t2g2,25.79;77.79;36;Min;,2024-07-04 04:07:14
505,t2g2:114,t2g2,25.76;78.03;36;Min;,2024-07-04 04:17:15
506,t2g2:114,t2g2,25.76;78.15;36;Min;,2024-07-04 04:27:15
507,t2g2:114,t2g2,25.81;78.00;35;Min;,2024-07-04 04:37:15
508,t2g2:114,t2g2,25.81;77.84;35;Min;,2024-07-04 04:47:16
509,t2g2:114,t2g2,25.81;77.94;34;Min;,2024-07-04 04:57:16
510,t2g2:114,t2g2,25.88;77.91;35;Min;,2024-07-04 05:07:16
511,t2g2:114,t2g2,25.85;77.92;33;Min;,2024-07-04 05:17:16
512,t2g2:114,t2g2,25.88;78.04;32;Min;,2024-07-04 05:27:17
513,t2g2:114,t2g2,25.91;77.63;32;Min;,2024-07-04 05:37:17
514,t2g2:114,t2g2,25.91;78.28;31;Min;,2024-07-04 05:47:18
515,t2g2:114,t2g2,25.93;78.64;31;Min;,2024-07-04 05:57:18
516,t2g2:114,t2g2,25.96;79.08;31;Min;,2024-07-04 06:07:18
517,t2g2:114,t2g2,25.96;79.55;31;Min;,2024-07-04 06:17:18
518,t2g2:114,t2g2,25.95;79.51;31;Min;,2024-07-04 06:27:19
519,t2g2:114,t2g2,25.95;76.70;31;Min;,2024-07-04 06:37:19
520,t2g2:114,t2g2,25.51;75.65;33;Min;,2024-07-04 06:47:19
521,t2g2:114,t2g2,25.24;74.35;41;Min;,2024-07-04 06:57:19
522,t2g2:114,t2g2,25.00;73.03;38;Min;,2024-07-04 07:07:20
523,t2g2:114,t2g2,24.64;72.59;39;Min;,2024-07-04 07:17:20
524,t2g2:114,t2g2,24.62;70.93;39;Min;,2024-07-04 07:27:20
525,t2g2:114,t2g2,24.45;69.41;41;Min;,2024-07-04 07:37:21
526,t2g2:114,t2g2,24.25;68.27;41;Min;,2024-07-04 07:47:21
527,t2g2:114,t2g2,24.01;66.70;40;Min;,2024-07-04 07:57:21
528,t2g2:114,t2g2,23.83;65.80;41;Min;,2024-07-04 08:07:22
529,t2g2:114,t2g2,23.70;64.55;41;Min;,2024-07-04 08:17:22
530,t2g2:114,t2g2,23.56;63.92;41;Min;,2024-07-04 08:27:22
531,t2g2:114,t2g2,23.52;63.48;40;Min;,2024-07-04 08:37:23
532,t2g2:114,t2g2,23.33;63.43;40;Min;,2024-07-04 08:47:23
533,t2g2:114,t2g2,23.37;62.79;40;Min;,2024-07-04 08:57:24
534,t2g2:114,t2g2,23.43;62.12;40;Min;,2024-07-04 09:07:24
535,t2g2:114,t2g2,23.27;62.40;39;Min;,2024-07-04 09:17:24
536,t2g2:114,t2g2,23.10;62.40;40;Min;,2024-07-04 09:27:25
537,t2g2:114,t2g2,23.07;62.19;39;Min;,2024-07-04 09:37:25
538,t2g2:114,t2g2,23.03;62.10;39;Min;,2024-07-04 09:47:25
539,t2g2:114,t2g2,23.03;61.93;39;Min;,2024-07-04 09:57:26
540,t2g2:114,t2g2,22.98;61.95;39;Min;,2024-07-04 10:07:26
541,t2g2:114,t2g2,23.02;61.69;39;Min;,2024-07-04 10:17:27
542,t2g2:114,t2g2,23.09;61.41;39;Min;,2024-07-04 10:27:27
543,t2g2:114,t2g2,23.03;61.41;39;Min;,2024-07-04 10:37:27
544,t2g2:114,t2g2,23.01;61.41;39;Min;,2024-07-04 10:47:28
545,t2g2:114,t2g2,23.13;61.02;39;Min;,2024-07-04 10:57:28
546,t2g2:114,t2g2,23.20;61.23;39;Min;,2024-07-04 11:07:28
547,t2g2:114,t2g2,23.17;61.20;39;Min;,2024-07-04 11:17:29
548,t2g2:114,t2g2,23.42;60.58;40;Min;,2024-07-04 11:27:29
549,t2g2:114,t2g2,23.37;60.61;39;Min;,2024-07-04 11:37:29
550,t2g2:114,t2g2,23.39;60.59;40;Min;,2024-07-04 11:47:30
551,t2g2:114,t2g2,23.33;60.61;38;Min;,2024-07-04 11:57:30
552,t2g2:114,t2g2,23.34;60.54;43;Min;,2024-07-04 12:07:31
553,t2g2:114,t2g2,23.46;60.50;40;Min;,2024-07-04 12:17:31
554,t2g2:114,t2g2,23.40;60.98;40;Min;,2024-07-04 12:27:31
555,t2g2:114,t2g2,23.57;60.46;39;Min;,2024-07-04 12:37:32
556,t2g2:114,t2g2,23.67;61.57;39;Min;,2024-07-04 12:47:32
557,t2g2:114,t2g2,23.74;61.16;39;Min;,2024-07-04 12:57:32
558,t2g2:114,t2g2,23.95;60.87;39;Min;,2024-07-04 13:07:33
559,t2g2:114,t2g2,24.01;60.56;39;Min;,2024-07-04 13:17:33
560,t2g2:114,t2g2,24.09;60.95;38;Min;,2024-07-04 13:27:33
561,t2g2:114,t2g2,24.21;61.90;40;Min;,2024-07-04 13:37:34
562,t2g2:114,t2g2,24.38;62.28;40;Min;,2024-07-04 13:47:34
563,t2g2:114,t2g2,24.46;62.43;39;Min;,2024-07-04 13:57:34
564,t2g2:114,t2g2,24.40;62.90;40;Min;,2024-07-04 14:07:35
565,t2g2:114,t2g2,24.35;62.40;40;Min;,2024-07-04 14:17:35
566,t2g2:114,t2g2,24.49;62.90;39;Min;,2024-07-04 14:27:35
567,t2g2:114,t2g2,24.59;63.21;40;Min;,2024-07-04 14:37:36
568,t2g2:114,t2g2,24.80;63.04;40;Min;,2024-07-04 14:47:36
569,t2g2:114,t2g2,24.76;63.26;40;Min;,2024-07-04 14:57:36
570,t2g2:114,t2g2,24.64;63.51;40;Min;,2024-07-04 15:07:36
571,t2g2:114,t2g2,24.72;63.46;40;Min;,2024-07-04 15:17:37
572,t2g2:114,t2g2,24.51;63.71;40;Min;,2024-07-04 15:27:37
573,t2g2:114,t2g2,24.48;63.07;40;Min;,2024-07-04 15:37:37
574,t2g2:114,t2g2,24.52;62.55;40;Min;,2024-07-04 15:47:38
575,t2g2:114,t2g2,24.55;63.31;40;Min;,2024-07-04 15:57:38
576,t2g2:114,t2g2,24.63;62.88;40;Min;,2024-07-04 16:07:38
577,t2g2:114,t2g2,24.77;61.57;39;Min;,2024-07-04 16:17:39
578,t2g2:114,t2g2,24.74;62.89;40;Min;,2024-07-04 16:27:39
579,t2g2:114,t2g2,24.76;62.90;39;Min;,2024-07-04 16:37:39
580,t2g2:114,t2g2,24.77;62.83;39;Min;,2024-07-04 16:47:40
581,t2g2:114,t2g2,24.56;63.54;39;Min;,2024-07-04 16:57:40
582,t2g2:114,t2g2,24.62;63.36;39;Min;,2024-07-04 17:07:40
583,t2g2:114,t2g2,24.36;63.43;39;Min;,2024-07-04 17:17:41
584,t2g2:114,t2g2,24.42;63.67;39;Min;,2024-07-04 17:27:41
585,t2g2:114,t2g2,24.36;63.54;39;Min;,2024-07-04 17:37:42
586,t2g2:114,t2g2,24.16;63.32;39;Min;,2024-07-04 17:47:42
587,t2g2:114,t2g2,24.04;63.34;40;Min;,2024-07-04 17:57:42
588,t2g2:114,t2g2,23.93;63.31;40;Min;,2024-07-04 18:07:43
589,t2g2:114,t2g2,23.89;62.81;40;Min;,2024-07-04 18:17:43
590,t2g2:114,t2g2,23.74;63.21;39;Min;,2024-07-04 18:27:43
591,t2g2:114,t2g2,23.71;63.95;41;Min;,2024-07-04 18:37:44
592,t2g2:114,t2g2,23.65;63.61;40;Min;,2024-07-04 18:47:44
593,t2g2:114,t2g2,23.63;64.00;40;Min;,2024-07-04 18:57:45
594,t2g2:114,t2g2,24.01;62.73;40;Min;,2024-07-04 19:07:45
595,t2g2:114,t2g2,24.39;61.92;39;Min;,2024-07-04 19:17:45
596,t2g2:114,t2g2,24.62;61.25;38;Min;,2024-07-04 19:27:46
597,t2g2:114,t2g2,24.72;61.49;38;Min;,2024-07-04 19:37:46
598,t2g2:114,t2g2,24.82;61.43;38;Min;,2024-07-04 19:47:46
599,t2g2:114,t2g2,24.90;61.59;37;Min;,2024-07-04 19:57:47
600,t2g2:114,t2g2,24.97;61.43;38;Min;,2024-07-04 20:07:47
601,t2g2:114,t2g2,25.04;62.15;37;Min;,2024-07-04 20:17:48
602,t2g2:114,t2g2,25.06;63.37;37;Min;,2024-07-04 20:27:48
603,t2g2:114,t2g2,25.17;63.93;36;Min;,2024-07-04 20:37:48
604,t2g2:114,t2g2,25.17;64.28;37;Min;,2024-07-04 20:47:49
605,t2g2:114,t2g2,25.24;64.81;37;Min;,2024-07-04 20:57:49
606,t2g2:114,t2g2,25.31;65.58;37;Min;,2024-07-04 21:07:49
607,t2g2:114,t2g2,25.34;65.77;37;Min;,2024-07-04 21:17:50
608,t2g2:114,t2g2,25.33;66.57;37;Min;,2024-07-04 21:27:50
609,t2g2:114,t2g2,25.41;67.63;37;Min;,2024-07-04 21:37:50
610,t2g2:114,t2g2,25.42;67.62;38;Min;,2024-07-04 21:47:50
611,t2g2:114,t2g2,25.45;67.62;39;Min;,2024-07-04 21:57:51
612,t2g2:114,t2g2,25.48;68.20;38;Min;,2024-07-04 22:07:51
613,t2g2:114,t2g2,25.52;68.49;38;Min;,2024-07-04 22:17:51
614,t2g2:114,t2g2,25.54;69.37;38;Min;,2024-07-04 22:27:52
615,t2g2:114,t2g2,25.58;69.86;39;Min;,2024-07-04 22:37:52
616,t2g2:114,t2g2,25.58;70.51;38;Min;,2024-07-04 22:47:52
617,t2g2:114,t2g2,25.61;70.90;38;Min;,2024-07-04 22:57:53
618,t2g2:114,t2g2,25.66;71.03;38;Min;,2024-07-04 23:07:53
619,t2g2:114,t2g2,25.65;70.87;38;Min;,2024-07-04 23:17:53
620,t2g2:114,t2g2,25.66;71.31;39;Min;,2024-07-04 23:27:54
621,t2g2:114,t2g2,25.68;71.47;39;Min;,2024-07-04 23:37:54
622,t2g2:114,t2g2,25.71;71.73;40;Min;,2024-07-04 23:47:54
623,t2g2:114,t2g2,25.74;71.85;39;Min;,2024-07-04 23:57:55
624,t2g2:114,t2g2,25.76;72.13;39;Min;,2024-07-05 00:07:55
625,t2g2:114,t2g2,25.76;72.06;39;Min;,2024-07-05 00:17:55
626,t2g2:114,t2g2,25.76;72.62;38;Min;,2024-07-05 00:27:56
627,t2g2:114,t2g2,25.79;72.95;39;Min;,2024-07-05 00:37:56
628,t2g2:114,t2g2,25.81;73.44;38;Min;,2024-07-05 00:47:56
629,t2g2:114,t2g2,25.83;73.82;39;Min;,2024-07-05 00:57:57
630,t2g2:114,t2g2,25.86;73.94;38;Min;,2024-07-05 01:07:57
631,t2g2:114,t2g2,25.85;74.16;38;Min;,2024-07-05 01:17:57
632,t2g2:114,t2g2,25.89;74.66;38;Min;,2024-07-05 01:27:58
633,t2g2:114,t2g2,25.92;75.02;38;Min;,2024-07-05 01:37:58
634,t2g2:114,t2g2,25.91;75.41;39;Min;,2024-07-05 01:47:58
635,t2g2:114,t2g2,25.92;76.16;38;Min;,2024-07-05 01:57:59
636,t2g2:114,t2g2,25.93;76.37;38;Min;,2024-07-05 02:07:59
637,t2g2:114,t2g2,25.97;76.84;38;Min;,2024-07-05 02:18:00
638,t2g2:114,t2g2,25.97;76.82;39;Min;,2024-07-05 02:28:00
639,t2g2:114,t2g2,25.96;77.01;38;Min;,2024-07-05 02:38:00
640,t2g2:114,t2g2,25.99;77.03;39;Min;,2024-07-05 02:48:01
641,t2g2:114,t2g2,26.00;77.37;40;Min;,2024-07-05 02:58:01
642,t2g2:114,t2g2,26.00;77.44;39;Min;,2024-07-05 03:08:01
643,t2g2:114,t2g2,26.03;77.54;39;Min;,2024-07-05 03:18:02
644,t2g2:114,t2g2,26.02;78.03;39;Min;,2024-07-05 03:28:02
645,t2g2:114,t2g2,26.02;77.93;39;Min;,2024-07-05 03:38:03
646,t2g2:114,t2g2,26.03;78.09;40;Min;,2024-07-05 03:48:03
647,t2g2:114,t2g2,26.03;78.35;39;Min;,2024-07-05 03:58:03
648,t2g2:114,t2g2,26.06;78.64;39;Min;,2024-07-05 04:08:04
649,t2g2:114,t2g2,26.06;78.83;40;Min;,2024-07-05 04:18:04
650,t2g2:114,t2g2,26.05;79.03;40;Min;,2024-07-05 04:28:04
651,t2g2:114,t2g2,26.06;79.53;41;Min;,2024-07-05 04:38:05
652,t2g2:114,t2g2,26.10;79.46;41;Min;,2024-07-05 04:48:05
653,t2g2:114,t2g2,26.10;79.97;41;Min;,2024-07-05 04:58:05
654,t2g2:114,t2g2,26.13;80.31;44;Min;,2024-07-05 05:08:06
655,t2g2:114,t2g2,26.13;80.44;40;Min;,2024-07-05 05:18:06
656,t2g2:114,t2g2,26.12;80.95;41;Min;,2024-07-05 05:28:07
657,t2g2:114,t2g2,26.15;80.94;40;Min;,2024-07-05 05:38:07
658,t2g2:114,t2g2,26.13;81.08;40;Min;,2024-07-05 05:48:08
659,t2g2:114,t2g2,26.16;81.14;40;Min;,2024-07-05 05:58:08
660,t2g2:114,t2g2,26.16;81.30;40;Min;,2024-07-05 06:08:08
661,t2g2:114,t2g2,26.17;81.21;39;Min;,2024-07-05 06:18:09
662,t2g2:114,t2g2,26.16;81.30;40;Min;,2024-07-05 06:28:09
663,t2g2:114,t2g2,26.05;77.57;40;Min;,2024-07-05 06:38:09
664,t2g2:114,t2g2,25.74;75.45;41;Min;,2024-07-05 06:48:10
665,t2g2:114,t2g2,25.41;74.10;44;Min;,2024-07-05 06:58:10
666,t2g2:114,t2g2,25.04;73.37;45;Min;,2024-07-05 07:08:11
667,t2g2:114,t2g2,24.83;72.60;47;Min;,2024-07-05 07:18:11
668,t2g2:114,t2g2,24.70;71.11;48;Min;,2024-07-05 07:28:11
669,t2g2:114,t2g2,24.53;70.12;49;Min;,2024-07-05 07:38:12
670,t2g2:114,t2g2,24.35;68.80;49;Min;,2024-07-05 07:48:12
671,t2g2:114,t2g2,24.28;67.03;50;Min;,2024-07-05 07:58:12
672,t2g2:114,t2g2,24.02;65.90;51;Min;,2024-07-05 08:08:13
673,t2g2:114,t2g2,23.81;64.97;50;Min;,2024-07-05 08:18:13
674,t2g2:114,t2g2,23.65;64.09;51;Min;,2024-07-05 08:28:14
675,t2g2:114,t2g2,23.46;63.76;50;Min;,2024-07-05 08:38:14
676,t2g2:114,t2g2,23.37;63.22;50;Min;,2024-07-05 08:48:15
677,t2g2:114,t2g2,23.30;62.80;51;Min;,2024-07-05 08:58:15
678,t2g2:114,t2g2,23.27;62.50;49;Min;,2024-07-05 09:08:15
679,t2g2:114,t2g2,23.22;62.40;49;Min;,2024-07-05 09:18:16
680,t2g2:114,t2g2,23.23;62.15;49;Min;,2024-07-05 09:28:16
681,t2g2:114,t2g2,23.24;63.00;49;Min;,2024-07-05 09:38:17
682,t2g2:114,t2g2,23.24;64.07;46;Min;,2024-07-05 09:48:17
683,t2g2:114,t2g2,23.14;64.60;45;Min;,2024-07-05 09:58:17
684,t2g2:114,t2g2,23.07;66.48;43;Min;,2024-07-05 10:08:18
685,t2g2:114,t2g2,23.01;66.41;43;Min;,2024-07-05 10:18:18
686,t2g2:114,t2g2,22.89;65.72;47;Min;,2024-07-05 10:28:18
687,t2g2:114,t2g2,22.74;65.17;41;Min;,2024-07-05 10:38:19
688,t2g2:114,t2g2,22.75;63.97;42;Min;,2024-07-05 10:48:19
689,t2g2:114,t2g2,22.66;63.14;42;Min;,2024-07-05 10:58:20
690,t2g2:114,t2g2,22.69;62.51;42;Min;,2024-07-05 11:08:20
